t,date,id,s,count,P_hat_tj,exp_P_hat_tj,exp_P_hat_tj_minus1,k,M,kM,C,qhat,sigmahat,Vn,plim_Vn,A_n,B_n,L_t_j,Chi_t_j,sign_level,betastar,criticalvalue,Jump_indicator,hour,n_obs_sample,weekday,AJL_Jump_indicator
2020-03-08T16:16:59Z,2020-03-08,,btcusd,48652,9.02085960323476,8273.88628469112,8347.5047336099,40,2.31673994022145,92.669597608858,0.0555555555555556,0.000827313307904628,2.16236550770468e-07,3.70989231440418e-06,1.36889461896841e-06,3.22167927950379,0.274823335417283,-0.00885833565206085,-7.00019476151255,1.32978723404255e-06,13.5304909380741,6.94017392893863,-1,16,752,Sunday,1
2020-03-08T16:17:45Z,2020-03-08,,etcusd,24329,1.84810475623765,6.34777752918295,6.66949983132169,27,2.33435617462289,63.027616714818,0.0625,0.00175223592118295,2.29323515036288e-06,2.92431836204624e-05,6.14066146066287e-06,3.15595404884287,0.279685167321938,-0.0494401130703088,-13.9685295308078,1.66944908180301e-06,13.303016042402,6.8766103165485,-1,16,599,Sunday,1
2020-03-08T16:19:05Z,2020-03-08,,xrpusd,19913,-1.57769702665004,0.20645,0.212,36,1.875,67.5,0.0625,0.00190930561278221,3.1340119047654e-06,2.32945885376824e-05,7.29089587158153e-06,3.09201069124795,0.284583170003238,-0.0265280223399131,-7.5262387105978,2.0746887966805e-06,13.0856983557024,6.81598021101991,-1,16,482,Sunday,1
2020-03-10T15:35:23Z,2020-03-10,,btcusd,51717,8.96785362192489,7846.74144402008,7936.07662133812,5,6.4929111141954,32.464555570977,0.0526315789473684,0.0003689414518892,2.20030387595906e-08,3.16644768776555e-06,2.72235589845116e-07,3.53410097828853,0.253842852256678,-0.0113206818997291,-16.2108638137619,4.26257459505541e-07,14.668222094959,7.25752431240735,-1,15,2346,Tuesday,1
2020-03-10T23:53:29Z,2020-03-10,,btcusd,75838,8.97382352813031,7893.72586119809,7937.47105311571,5,6.4929111141954,32.464555570977,0.0526315789473684,0.0003689414518892,2.20030387595906e-08,3.16644768776555e-06,2.72235589845116e-07,3.53410097828853,0.253842852256678,-0.00552646821242853,-7.91373031733245,4.26257459505541e-07,14.668222094959,7.25752431240735,-1,23,2346,Tuesday,1
2020-03-11T22:35:06Z,2020-03-11,,btcusd,69463,8.97725018864693,7920.82137698982,7878.89373163352,5,6.40204261033051,32.0102130516526,0.0526315789473684,0.000385271336418482,5.03256000927465e-08,2.964607940321e-06,2.96868005336044e-07,3.53036171444606,0.254075084226593,0.00530740503712579,7.79934045952669,4.32338953739732e-07,14.6540557250235,7.2535921570426,1,22,2313,Wednesday,1
2020-03-12T10:47:07Z,2020-03-12,,ethusd,22110,4.95576229229988,141.990803625011,160.060191383342,45,3.53466082679708,159.059737205869,0.111111111111111,0.00725815978307533,0.00193387636216242,0.000546792009604024,0.000105392547760416,2.93556182406846,0.297324444517042,-0.119787648335802,-9.63107650265082,3.47222222222222e-06,12.5707140230139,6.67314238814366,-1,10,288,Thursday,1
2020-03-12T10:49:57Z,2020-03-12,,bchusd,20619,5.27065120668614,194.542608651983,225.565097437385,38,3.76796110173626,143.182521865978,0.111111111111111,0.00819155059156645,0.00841200121989995,0.00075343953558884,0.000134785403542489,2.95537182672851,0.295648140746439,-0.147957591028272,-10.4632416229029,3.25732899022801e-06,12.6346013979104,6.69076823909308,-1,10,307,Thursday,1
2020-03-12T10:51:02Z,2020-03-12,,etcusd,19521,1.55699640003982,4.74454909448086,5.40810039531017,45,3.58494795664482,161.322658049017,0.111111111111111,0.00657495753716015,0.000663460591506405,0.000793181120050205,8.64637561112184e-05,2.93984895442634,0.296960053739004,-0.130901502750082,-8.80034860074655,3.42465753424658e-06,12.584507368926,6.67694493898149,-1,10,292,Thursday,1
2020-03-12T10:52:59Z,2020-03-12,,btcusd,33357,8.73764064006348,6233.17205346068,6885.07257436955,48,3.99382239013587,191.703474726522,0.111111111111111,0.00488465775798872,0.0623039023312373,0.000409855364108718,7.96685385101354e-05,2.97293940956062,0.294177396503937,-0.0994703119833833,-9.81911942284084,3.07692307692308e-06,12.6915789228612,6.70651505461218,-1,10,325,Thursday,1
2020-03-12T10:53:31Z,2020-03-12,,xrpusd,20030,-1.83475032897859,0.159653357609353,0.176048305946453,47,3.30357083273745,155.26782913866,0.111111111111111,0.00824168338419213,0.0402816809580692,0.000424644516029038,0.000149205536272329,2.91426589579743,0.299147930134608,-0.0977534729806535,-8.62206410559577,3.71747211895911e-06,12.5024647998573,6.65435236225552,-1,10,269,Thursday,1
2020-03-12T23:25:29Z,2020-03-12,,btcusd,61537,8.54236609326206,5127.46207364064,5543.95998926476,48,3.99382239013587,191.703474726522,0.111111111111111,0.00488465775798872,0.0623039023312373,0.000409855364108718,7.96685385101354e-05,2.97293940956062,0.294177396503937,-0.0780982306380462,-7.7093942710831,3.07692307692308e-06,12.6915789228612,6.70651505461218,-1,23,325,Thursday,1
2020-03-13T02:31:26Z,2020-03-13,,etcusd,5617,1.33659897931402,3.80607692171219,3.32257281517476,39,4,156,0.111111111111111,0.0073799230999771,0.0269030080439465,0.00120842116620416,0.000114883499814613,2.97388400650595,0.294098731832183,0.135859552170197,7.81647624879848,3.06748466257669e-06,12.6946511265933,6.70736480388904,1,2,326,Friday,1
2020-03-13T02:34:16Z,2020-03-13,,ltcusd,3777,3.36316252493534,28.8803815336218,24.8419506848291,47,3.49329715312053,164.184966196665,0.125,0.0114859442863643,0.0423425177714788,0.00148883370440275,0.000282529757415889,2.85785834017178,0.304088445908674,0.150628740968317,7.29629718843374,4.44444444444444e-06,12.3238534589537,6.60539978611124,1,2,225,Friday,1
2020-03-13T02:35:25Z,2020-03-13,,ethusd,3886,4.71648366291303,111.77452392815,95.889187019597,23,4.69304712932064,107.940083974375,0.111111111111111,0.00815812604122033,0.0109869848616787,0.000981615756191087,0.000134103570526165,3.02226617301579,0.290125244406023,0.153290440043919,10.5991678153478,2.61780104712042e-06,12.8531745786733,6.75129658904667,1,2,382,Friday,1
2020-03-13T02:37:31Z,2020-03-13,,xrpusd,3627,-1.94024623921662,0.143668568585982,0.113719371876825,45,3.66358772243821,164.86144750972,0.125,0.0138791471079115,9.66916788284684,0.00182806912817311,0.974268673393437,2.87303032714684,0.302743510432882,0.233775276416679,10.4653936660714,4.23728813559322e-06,12.3715849653609,6.61844738917888,1,2,236,Friday,1
2020-03-13T02:40:44Z,2020-03-13,,btcusd,3487,8.51196011777593,4973.90297518047,3972.61742348177,47,3.37199797899856,158.483905012932,0.111111111111111,0.00847410696176829,0.019191786874227,0.00120010074800606,0.000146652456474912,2.92116449719095,0.298554772430424,0.224779660712736,11.9149386623682,3.63636363636364e-06,12.524524558477,6.66042107654631,1,2,275,Friday,1
2020-03-13T02:41:40Z,2020-03-13,,bchusd,4860,5.16343660655549,174.764019958286,153.731264912533,17,6.49639323009314,110.438684911583,0.125,0.0104530429121824,1.7350878139349,0.00129224200515732,0.0315782168170958,3.04872780522003,0.287997254367643,0.128230561521123,9.09192343156164,2.39808153477218e-06,12.9408403017301,6.77565428132844,1,2,417,Friday,1
2020-03-14T00:38:57Z,2020-03-14,,btcusd,1313,8.61786507040543,5529.56854349867,5461.20943009987,5,3.59526437496965,17.9763218748483,0.0555555555555556,0.0013958164602297,2.20528095696241e-06,1.07524988925845e-05,3.89660719130306e-06,3.34540945488324,0.266114169972157,0.0124395188513109,7.1930701381185,8.56898029134533e-07,13.9699464828726,7.06301016772834,1,0,1167,Saturday,1
2020-03-18T13:29:45Z,2020-03-18,,ethusd,1997,4.7302387066769,113.322609983952,111.255443940244,5,3.73120288914983,18.6560144457491,0.0625,0.00161090521494333,9.62831162748272e-07,1.53964577839947e-05,5.19003122547742e-06,3.29006176643303,0.269940955059328,0.0184098525334653,9.0628404524354,1.04493207941484e-06,13.7715581479646,7.00756932554967,1,13,957,Wednesday,1
2020-03-19T16:12:31Z,2020-03-19,,bchusd,16641,5.37072908322704,215.019577737679,210.311806909756,5,4.52812392166999,22.6406196083499,0.0625,0.00202231267491599,5.64215888007045e-06,3.81707591264568e-05,8.17949719315265e-06,3.34398162274305,0.266211531723399,0.0221378589191001,7.62481601516469,8.61326442721792e-07,13.9647918300131,7.06157024600925,1,16,1161,Thursday,1
2020-03-20T20:30:54Z,2020-03-20,,ethusd,39567,4.78401964074669,119.584070248877,122.611668953036,5,5.52212161768408,27.6106080884204,0.0555555555555556,0.00121485711361167,2.47532406134433e-06,3.5878643645327e-05,2.95175562559322e-06,3.46223601758398,0.258381335494122,-0.0250025572884685,-9.80887965761181,5.58347292015634e-07,14.3982844017757,7.18248397013896,-1,20,1791,Friday,1
2020-03-20T20:32:44Z,2020-03-20,,xrpusd,35959,-1.90946528661776,0.14815958833305,0.145856828066056,6,4.79068025273558,28.7440815164135,0.0555555555555556,0.00125643747445411,2.33290781452464e-05,2.05134710307483e-05,3.15727137427274e-06,3.42391273729872,0.26086818975687,0.0156644814724498,7.5699853653298,6.43500643500644e-07,14.2563424880842,7.14293899471919,1,20,1554,Friday,1
2020-03-23T00:04:06Z,2020-03-23,,btcusd,201,8.67189015918145,5836.52088355226,5763.68697624329,5,4.45969605341988,22.2984802670994,0.0555555555555556,0.00092776053722611,1.17922628506019e-06,1.38371148181648e-05,1.72147923172943e-06,3.40450762941118,0.262145675600787,0.0125575102259283,7.12907852764994,6.91085003455425e-07,14.1850026600849,7.1230447351381,1,0,1447,Monday,1
2020-03-23T12:15:50Z,2020-03-23,,btcusd,22054,8.72815912176387,6174.35141371726,6090.39846856792,5,4.45969605341988,22.2984802670994,0.0555555555555556,0.00092776053722611,1.17922628506019e-06,1.38371148181648e-05,1.72147923172943e-06,3.40450762941118,0.262145675600787,0.0136903332220637,7.77219837800864,6.91085003455425e-07,14.1850026600849,7.1230447351381,1,12,1447,Monday,1
2020-03-29T19:31:14Z,2020-03-29,,btcusd,7844,8.70095908845933,6008.67230286525,6056.38936930416,4,3.8982914078192,15.5931656312768,0.0526315789473684,0.000439421263620768,2.23941322927785e-08,1.80230162854987e-06,3.86182093845071e-07,3.39724377486339,0.262627083156727,-0.00790999939036752,-11.6332178981259,7.097232079489e-07,14.1583904359737,7.11562055725726,-1,19,1409,Sunday,1
2020-03-30T05:02:29Z,2020-03-30,,btcusd,15646,8.72170880693505,6134.65307427133,6043.52563933504,25,2.9381484049283,73.4537101232075,0.0555555555555556,0.00078803935681795,9.83439719114022e-08,6.32893907708667e-06,1.242012055808e-06,3.28917921659628,0.270002864465785,0.0149659711798975,10.1970913761843,1.0482180293501e-06,13.7684184262966,7.00669163085987,1,5,954,Monday,1
2020-03-30T11:31:03Z,2020-03-30,,ethusd,16693,4.89444543778974,133.545926551243,132.223757595476,5,4.42774641003806,22.1387320501903,0.0555555555555556,0.00100340592854422,7.82655226668775e-07,5.58232153460198e-06,2.01364691613575e-06,3.40242614125996,0.262283445227196,0.00994981702117492,8.86133264941833,6.96378830083566e-07,14.177371680456,7.12091602987643,1,11,1436,Monday,1
2020-03-31T03:02:08Z,2020-03-31,,ethusd,3787,4.87719808013168,131.262361531205,132.565851287381,5,4.32798815634718,21.6399407817359,0.0555555555555556,0.000787107043119764,1.74635076151608e-07,3.44730333391667e-06,1.23907499472023e-06,3.39627241131927,0.262691593186636,-0.009881432683712,-11.0719266131029,7.12250712250712e-07,14.1548355073759,7.11462870204662,-1,3,1404,Tuesday,1
2020-03-31T11:10:04Z,2020-03-31,,btcusd,34210,8.75977457246102,6372.67483965143,6413.99713474129,5,6.17496509348977,30.8748254674489,0.0526315789473684,0.000485136791582985,4.2261610955012e-08,2.34469042455095e-06,4.70715413098164e-07,3.5208182925455,0.254669710356769,-0.00646336107251067,-10.4889717757247,4.48229493500672e-07,14.6179602492534,7.24356999522962,-1,11,2231,Tuesday,1
2020-04-01T12:06:28Z,2020-04-01,,ethusd,15290,4.87975708594239,131.598692830427,132.615614177906,5,4.21783397691162,21.0891698845581,0.0555555555555556,0.000797703745637938,2.59001279389683e-07,4.14586297542849e-06,1.27266253174762e-06,3.38916729325348,0.263164418522749,-0.00769773885810743,-7.76426665253487,7.30994152046784e-07,14.1288600115969,7.10738052259471,-1,12,1368,Wednesday,1
2020-04-01T12:06:45Z,2020-04-01,,btcusd,36197,8.73720022684252,6230.42748649599,6279.89315924802,5,6.23545398720837,31.1772699360419,0.0526315789473684,0.000463175155176939,1.02786690917166e-07,3.71244595540413e-06,4.29062448765874e-07,3.52341498823184,0.254507643086691,-0.0079080196164103,-10.2487690654553,4.43852640923214e-07,14.6277729973726,7.24629501740027,-1,12,2253,Wednesday,1
2020-04-01T16:02:47Z,2020-04-01,,xrpusd,20908,-1.77519980531872,0.169449589187673,0.170839189503715,5,4.40152891506161,22.0076445753081,0.0555555555555556,0.00076105526725618,1.98545314552356e-07,4.10040680170191e-06,1.15841023971786e-06,3.40090157860893,0.262384444563585,-0.00816722811523363,-8.46180460874596,7.00280112044818e-07,14.1717850717922,7.11935753314564,-1,16,1428,Wednesday,1
2020-04-01T16:03:27Z,2020-04-01,,ethusd,19719,4.85981215953825,128.999968417782,130.121038126724,5,4.21783397691162,21.0891698845581,0.0555555555555556,0.000797703745637938,2.59001279389683e-07,4.14586297542849e-06,1.27266253174762e-06,3.38916729325348,0.263164418522749,-0.00865292026074727,-8.72770322116138,7.30994152046784e-07,14.1288600115969,7.10738052259471,-1,16,1368,Wednesday,1
2020-04-01T23:32:00Z,2020-04-01,,ethusd,27923,4.91336404322284,136.096479623783,135.009609145056,5,4.21783397691162,21.0891698845581,0.0555555555555556,0.000797703745637938,2.59001279389683e-07,4.14586297542849e-06,1.27266253174762e-06,3.38916729325348,0.263164418522749,0.00801808846523855,8.08738488473901,7.30994152046784e-07,14.1288600115969,7.10738052259471,1,23,1368,Wednesday,1
2020-04-01T23:32:21Z,2020-04-01,,btcusd,68840,8.8045492789492,6664.49378805661,6616.96388733188,5,6.23545398720837,31.1772699360419,0.0526315789473684,0.000463175155176939,1.02786690917166e-07,3.71244595540413e-06,4.29062448765874e-07,3.52341498823184,0.254507643086691,0.00715736251106591,9.27591976902048,4.43852640923214e-07,14.6277729973726,7.24629501740027,1,23,2253,Wednesday,1
2020-04-04T11:39:55Z,2020-04-04,,btcusd,33289,8.8173577499954,6750.40478350609,6823.26623655646,5,6.13039292798786,30.6519646399393,0.0526315789473684,0.000502877491653811,1.17513361869453e-07,4.05320240883228e-06,5.0577154324956e-07,3.51891257401841,0.254788782367369,-0.0107358065125744,-13.2032147004677,4.51467268623025e-07,14.610762735846,7.24157102094315,-1,11,2215,Saturday,1
2020-04-04T20:30:43Z,2020-04-04,,ethusd,22278,4.98263075178621,145.857592488274,144.589973032341,5,3.98879603729753,19.9439801864877,0.0555555555555556,0.00083682420425153,2.24549702760693e-07,5.858597705892e-06,1.40054949774616e-06,3.37391131909792,0.26418541011907,0.00872878725741977,7.20241240304892,7.72797527047913e-07,14.0732483675998,7.0918582107998,1,20,1294,Saturday,1
2020-04-04T20:32:20Z,2020-04-04,,ethusd,22338,4.97378650209779,144.573279286325,145.935590673881,5,3.98879603729753,19.9439801864877,0.0555555555555556,0.00083682420425153,2.24549702760693e-07,5.858597705892e-06,1.40054949774616e-06,3.37391131909792,0.26418541011907,-0.00937886250301467,-7.73881108865187,7.72797527047913e-07,14.0732483675998,7.0918582107998,-1,20,1294,Saturday,1
2020-04-04T20:30:47Z,2020-04-04,,btcusd,58638,8.84566605354118,6944.22774749843,6871.50102998129,5,6.13039292798786,30.6519646399393,0.0526315789473684,0.000502877491653811,1.17513361869453e-07,4.05320240883228e-06,5.0577154324956e-07,3.51891257401841,0.254788782367369,0.0105282016545178,12.9478960608693,4.51467268623025e-07,14.610762735846,7.24157102094315,1,20,2215,Saturday,1
2020-04-04T20:34:32Z,2020-04-04,,btcusd,58791,8.83044211388412,6839.30990116483,6899.19564336701,5,6.13039292798786,30.6519646399393,0.0526315789473684,0.000502877491653811,1.17513361869453e-07,4.05320240883228e-06,5.0577154324956e-07,3.51891257401841,0.254788782367369,-0.00871799648094651,-10.7216518070664,4.51467268623025e-07,14.610762735846,7.24157102094315,-1,20,2215,Saturday,1
2020-04-04T20:50:48Z,2020-04-04,,btcusd,59557,8.82924088816009,6831.09927856972,6789.51308168896,5,6.13039292798786,30.6519646399393,0.0526315789473684,0.000502877491653811,1.17513361869453e-07,4.05320240883228e-06,5.0577154324956e-07,3.51891257401841,0.254788782367369,0.00610638127017182,7.50980961314473,4.51467268623025e-07,14.610762735846,7.24157102094315,1,20,2215,Saturday,1
2020-04-05T17:11:07Z,2020-04-05,,btcusd,51676,8.81293454000409,6720.6122634821,6763.43642683869,5,6.24477621031351,31.2238810515675,0.0526315789473684,0.000416437246419664,6.57897488757751e-08,1.94629702358579e-06,3.46839960419178e-07,3.52376698659004,0.254485689635086,-0.00635184703375735,-11.3776851432296,4.43262411347518e-07,14.6291036700049,7.24666452279441,-1,17,2256,Sunday,1
2020-04-05T17:45:55Z,2020-04-05,,btcusd,53581,8.81942095861993,6764.34665442299,6730.67352812693,5,6.24477621031351,31.2238810515675,0.0526315789473684,0.000416437246419664,6.57897488757751e-08,1.94629702358579e-06,3.46839960419178e-07,3.52376698659004,0.254485689635086,0.00499046251513491,8.93911816744546,4.43262411347518e-07,14.6291036700049,7.24666452279441,1,17,2256,Sunday,1
2020-04-05T22:30:49Z,2020-04-05,,btcusd,66601,8.81951119011823,6764.95703909419,6792.47993388638,5,6.24477621031351,31.2238810515675,0.0526315789473684,0.000416437246419664,6.57897488757751e-08,1.94629702358579e-06,3.46839960419178e-07,3.52376698659004,0.254485689635086,-0.0040601970205838,-7.27278901304951,4.43262411347518e-07,14.6291036700049,7.24666452279441,-1,22,2256,Sunday,1
2020-04-08T10:44:45Z,2020-04-08,,bchusd,16883,5.56627541190498,261.458458376581,268.799661960465,5,4.68317187015724,23.4158593507862,0.0555555555555556,0.000761724128298216,1.5695478148339e-06,1.53850414351058e-05,1.16044730033224e-06,3.41772693625242,0.261274068210993,-0.0276909391556641,-15.2777148002024,6.58327847267939e-07,14.2335624524623,7.13658770334249,-1,10,1519,Wednesday,1
2020-04-09T11:58:20Z,2020-04-09,,btcusd,37555,8.87930432588138,7181.79281015542,7263.89169109783,34,2.45457343502337,83.4554967907947,0.0526315789473684,0.00054132721623967,1.37083968011318e-08,2.14801637255489e-06,5.86070310083929e-07,3.26896993840613,0.271428304477944,-0.0113666839221018,-12.1507477434813,1.12612612612613e-06,13.6967264589098,6.9866491780462,-1,11,888,Thursday,1
2020-04-14T04:18:16Z,2020-04-14,,bchusd,5634,5.4220159318843,226.334938719936,227.952490967335,5,4.48882885478324,22.4441442739162,0.0526315789473684,0.000520536315077037,8.87125350671858e-08,4.02232284501189e-06,5.41916110642494e-07,3.43551571880889,0.260110241292159,-0.00712130240720121,-7.52293811855152,6.1652281134402e-07,14.2991702053724,7.15487633120595,-1,4,1622,Tuesday,1
2020-04-15T23:02:36Z,2020-04-15,,xrpusd,29875,-1.70468034292073,0.181830500293225,0.182917016563786,5,4.41273409829124,22.0636704914562,0.0555555555555556,0.000679795104779268,6.50862109809611e-08,2.86533623945648e-06,9.24242768972429e-07,3.40147435898406,0.262346489885715,-0.00595765253522163,-7.39334978557175,6.98812019566737e-07,14.1738837091079,7.11994299811685,-1,23,1431,Wednesday,1
2020-04-18T16:01:08Z,2020-04-18,,btcusd,16130,8.88278676730003,7206.84658172383,7247.77738376145,5,4.50545990716478,22.5272995358239,0.0526315789473684,0.00049587215179639,2.67297490946753e-08,1.46606980895235e-06,4.91778381855683e-07,3.43651442667246,0.260045206960733,-0.00566336579014859,-9.9281162243262,6.14250614250614e-07,14.3028625184016,7.15590527040111,-1,16,1628,Saturday,1
2020-04-19T05:53:54Z,2020-04-19,,btcusd,14807,8.87506391326279,7151.40352239485,7201.82090881487,5,5.97037933157357,29.8518966578679,0.0526315789473684,0.00045018663568954,2.54635330028584e-08,1.6496532303803e-06,4.05336013908131e-07,3.51187912652953,0.255229202053307,-0.00702526376859503,-13.3649477877506,4.63606861381549e-07,14.5842286936465,7.23420017857188,-1,5,2157,Sunday,1
2020-04-19T05:54:27Z,2020-04-19,,ethusd,9862,5.1976173736899,180.840851986897,182.78523617173,5,4.81061070017539,24.053053500877,0.0555555555555556,0.000806796924154348,2.06342530771099e-07,5.79040577133467e-06,1.30184255373744e-06,3.42495817779752,0.260799717640077,-0.0106945171435973,-9.74780399890741,6.41025641025641e-07,14.2601960587329,7.1440132834072,-1,5,1560,Sunday,1
2020-04-19T21:58:34Z,2020-04-19,,btcusd,59137,8.88082137737862,7192.69622812306,7157.08592838357,5,5.97037933157357,29.8518966578679,0.0526315789473684,0.00045018663568954,2.54635330028584e-08,1.6496532303803e-06,4.05336013908131e-07,3.51187912652953,0.255229202053307,0.00496319351067243,9.44204008782793,4.63606861381549e-07,14.5842286936465,7.23420017857188,1,21,2157,Sunday,1
2020-04-19T23:38:25Z,2020-04-19,,btcusd,63287,8.87273992244331,7134.80302343749,7161.99694483826,5,5.97037933157357,29.8518966578679,0.0526315789473684,0.00045018663568954,2.54635330028584e-08,1.6496532303803e-06,4.05336013908131e-07,3.51187912652953,0.255229202053307,-0.00380420153556926,-7.23715956748079,4.63606861381549e-07,14.5842286936465,7.23420017857188,-1,23,2157,Sunday,1
2020-04-20T10:32:30Z,2020-04-20,,btcusd,29143,8.86121575661851,7053.05232929521,7094.66246870765,5,6.0524027416695,30.2620137083475,0.0526315789473684,0.000472455915089936,4.39648887237999e-08,2.64785384592413e-06,4.46429183410507e-07,3.51542073504867,0.255007244927691,-0.00588225872315462,-8.8932607768848,4.57456541628545e-07,14.5975837189498,7.23791034181937,-1,10,2186,Monday,1
2020-04-20T17:47:30Z,2020-04-20,,btcusd,51355,8.83338900378732,6859.49432048111,6895.76943998121,5,6.0524027416695,30.2620137083475,0.0526315789473684,0.000472455915089936,4.39648887237999e-08,2.64785384592413e-06,4.46429183410507e-07,3.51542073504867,0.255007244927691,-0.00527437411984622,-7.97421308552866,4.57456541628545e-07,14.5975837189498,7.23791034181937,-1,17,2186,Monday,1
2020-04-20T18:05:45Z,2020-04-20,,btcusd,52233,8.84359709985524,6929.87531428375,6890.52041495712,5,6.0524027416695,30.2620137083475,0.0526315789473684,0.000472455915089936,4.39648887237999e-08,2.64785384592413e-06,4.46429183410507e-07,3.51542073504867,0.255007244927691,0.00569520677581892,8.61046095036028,4.57456541628545e-07,14.5975837189498,7.23791034181937,1,18,2186,Monday,1
2020-04-21T17:51:11Z,2020-04-21,,ethusd,23571,5.15273996845129,172.904595010315,171.250652900695,5,4.32085096785572,21.6042548392786,0.0555555555555556,0.000827660304151163,1.44760697966438e-07,5.18778892011901e-06,1.37004315817831e-06,3.39588282798996,0.262717474996202,0.00961167875741431,8.77188122020813,7.13266761768902e-07,14.1534099899488,7.11423096313534,1,17,1402,Tuesday,1
2020-04-22T13:20:14Z,2020-04-22,,btcusd,36485,8.85629059830665,7018.4003333212,6985.7632607596,5,5.98590218185596,29.9295109092798,0.0526315789473684,0.000472531054907354,2.5101185995065e-08,1.54691200607558e-06,4.46571195704876e-07,3.51249335949104,0.255190679758523,0.00466106118089193,9.16889092287207,4.62534690101758e-07,14.5865440459082,7.234843449894,1,13,2162,Wednesday,1
2020-04-23T13:20:14Z,2020-04-23,,xrpusd,17046,-1.65088733249077,0.191879572080736,0.190090706826502,5,4.53348311299408,22.6674155649704,0.0555555555555556,0.000731762197497391,1.21551719583592e-07,3.96522751685244e-06,1.07095182740282e-06,3.40880561203417,0.261861656060371,0.0093665839020729,10.015281792481,6.80272108843538e-07,14.2007726185856,7.12744344727376,1,13,1470,Thursday,1
2020-04-23T14:05:12Z,2020-04-23,,btcusd,41483,8.89923626430059,7326.37598701428,7280.21438962199,5,6.24743714767323,31.2371857383662,0.0526315789473684,0.000435522727969039,1.81856372741924e-07,4.04259288307969e-06,3.79360093216261e-07,3.52388420845418,0.25447837957154,0.00632067441957496,7.85749954387026,4.43066016836509e-07,14.6295468341791,7.24678758068204,1,14,2257,Thursday,1
2020-04-23T14:20:44Z,2020-04-23,,btcusd,42171,8.92403727437219,7510.34944553093,7411.10474287776,5,6.24743714767323,31.2371857383662,0.0526315789473684,0.000435522727969039,1.81856372741924e-07,4.04259288307969e-06,3.79360093216261e-07,3.52388420845418,0.25447837957154,0.0133024790869243,16.5368782537102,4.43066016836509e-07,14.6295468341791,7.24678758068204,1,14,2257,Thursday,1
2020-04-23T14:21:32Z,2020-04-23,,btcusd,42202,8.933504407441,7581.78855131582,7510.34944553093,5,6.24743714767323,31.2371857383662,0.0526315789473684,0.000435522727969039,1.81856372741924e-07,4.04259288307969e-06,3.79360093216261e-07,3.52388420845418,0.25447837957154,0.00946713306881009,11.7689962861489,4.43066016836509e-07,14.6295468341791,7.24678758068204,1,14,2257,Thursday,1
2020-04-23T14:23:24Z,2020-04-23,,btcusd,42264,8.93842764660105,7619.20754536233,7694.79111042946,5,6.24743714767323,31.2371857383662,0.0526315789473684,0.000435522727969039,1.81856372741924e-07,4.04259288307969e-06,3.79360093216261e-07,3.52388420845418,0.25447837957154,-0.00987125316044413,-12.2713751819594,4.43066016836509e-07,14.6295468341791,7.24678758068204,-1,14,2257,Thursday,1
2020-04-24T11:05:24Z,2020-04-24,,btcusd,35690,8.93379229665828,7583.97158070771,7525.13505830681,5,6.40744891997196,32.0372445998598,0.0526315789473684,0.000363123226878411,3.8964402515085e-08,1.46818700696666e-06,2.63716955799983e-07,3.53058995115509,0.254060897178164,0.00778825925452154,16.2701773902303,4.31965442764579e-07,14.6549200295565,7.25383208193845,1,11,2315,Friday,1
2020-04-24T14:17:05Z,2020-04-24,,btcusd,46551,8.91105119930231,7413.45001719668,7455.11744960037,5,6.40744891997196,32.0372445998598,0.0526315789473684,0.000363123226878411,3.8964402515085e-08,1.46818700696666e-06,2.63716955799983e-07,3.53058995115509,0.254060897178164,-0.00560478224598704,-11.7087526744672,4.31965442764579e-07,14.6549200295565,7.25383208193845,-1,14,2315,Friday,1
2020-04-25T15:51:25Z,2020-04-25,,btcusd,46671,8.94673547401789,7682.77027520591,7604.51551853655,7,5.27892375499783,36.9524662849848,0.0526315789473684,0.00040802020831655,3.46156180808601e-08,1.78450627499093e-06,3.32960980791575e-07,3.4790608972751,0.25730438571416,0.0102379770031575,17.6087206881929,5.24383848977452e-07,14.4610416223287,7.19995032869529,1,15,1907,Saturday,1
2020-04-25T15:53:59Z,2020-04-25,,xrpusd,17948,-1.63080513475841,0.195771887904427,0.196974957033822,5,4.05136770077879,20.2568385038939,0.0555555555555556,0.000661069832170274,8.11406175533339e-08,2.27489728218836e-06,8.74026646024815e-07,3.37812500644442,0.263902625164669,-0.00612645477788987,-8.17577944048561,7.6103500761035e-07,14.0885860975645,7.09613986245014,-1,15,1314,Saturday,1
2020-04-25T15:54:20Z,2020-04-25,,ethusd,24762,5.27136981118376,194.682458087737,196.318420700818,5,4.45351490553814,22.2675745276907,0.0526315789473684,0.000592990832125864,6.82722247021882e-08,3.51613383752684e-06,7.03276253979256e-07,3.43333822802009,0.260252148475151,-0.00836812523150154,-9.41774500289636,6.21504039776259e-07,14.291123115203,7.15263372287456,-1,15,1609,Saturday,1
2020-04-26T13:21:58Z,2020-04-26,,btcusd,38278,8.94281653998025,7652.72092444108,7685.49464691505,12,3.99722895706264,47.9667474847516,0.0526315789473684,0.00042035853981672,1.83068298905016e-08,1.42264113122165e-06,3.5340260399431e-07,3.4041304400084,0.262170630336548,-0.00427347916702914,-7.16330467331567,6.92520775623269e-07,14.1829272521883,7.12247741773201,-1,13,1444,Sunday,1
