t,date,id,s,count,P_hat_tj,exp_P_hat_tj,exp_P_hat_tj_minus1,k,M,kM,qhat,sigmahat,Vn,plim_Vn,A_n,B_n,L_t_j,Chi_t_j,Xihat,sign_level,betastar,Jump_indicator
2019-04-17T10:25:23Z,2019-04-17,okex,btcusd,37524,8.55096156640106,5171.72499401775,5172.04998429056,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-6.2837846646957e-05,-0.149664291513506,-0.855748621613205,0.1,2.25036732731245,0
2019-04-17T10:26:12Z,2019-04-17,okex,btcusd,37573,8.55082620541491,5171.02499160005,5171.72499401775,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000135360986147859,-0.322396567855175,-0.811079220293859,0.1,2.25036732731245,0
2019-04-17T10:27:00Z,2019-04-17,okex,btcusd,37621,8.55084554244472,5171.12498483122,5171.02499160005,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,1.93370298049445e-05,0.0460560477508455,-0.882542214094278,0.1,2.25036732731245,0
2019-04-17T10:27:49Z,2019-04-17,okex,btcusd,37670,8.55094223021242,5171.62499353448,5171.12498483122,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,9.66877677015532e-05,0.230286475798199,-0.834899335183773,0.1,2.25036732731245,0
2019-04-17T10:28:38Z,2019-04-17,okex,btcusd,37719,8.55099540117952,5171.89998114748,5171.62499353448,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,5.31709670994474e-05,0.126640162651278,-0.861702772591571,0.1,2.25036732731245,0
2019-04-17T10:29:27Z,2019-04-17,okex,btcusd,37768,8.55172020921114,5175.64997464105,5171.89998114748,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000724808031614899,1.72631441596664,-0.448019280919025,0.1,2.25036732731245,0
2019-04-17T10:30:16Z,2019-04-17,okex,btcusd,37817,8.55185062276069,5176.32499354035,5175.64997464105,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000130413549555897,0.310612991048285,-0.814126510195389,0.1,2.25036732731245,0
2019-04-17T10:31:05Z,2019-04-17,okex,btcusd,37866,8.5519375524993,5176.77498967774,5176.32499354035,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,8.69297386092427e-05,0.207045251144624,-0.840909628182807,0.1,2.25036732731245,0
2019-04-17T10:31:54Z,2019-04-17,okex,btcusd,37915,8.55225140536673,5178.3999903445,5176.77498967774,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000313852867428466,0.747520316968696,-0.701140164538152,0.1,2.25036732731245,0
2019-04-17T10:32:43Z,2019-04-17,okex,btcusd,37964,8.55252654993237,5179.82499499272,5178.3999903445,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000275144565641483,0.655326665025337,-0.724981888418454,0.1,2.25036732731245,0
2019-04-17T10:33:32Z,2019-04-17,okex,btcusd,38013,8.55257963421699,5180.09996959538,5179.82499499272,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,5.30842846195867e-05,0.126433706309643,-0.861756163199133,0.1,2.25036732731245,0
2019-04-17T10:34:21Z,2019-04-17,okex,btcusd,38062,8.5528016105489,5181.24995681581,5180.09996959538,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000221976331909346,0.528693012582536,-0.757729962844991,0.1,2.25036732731245,0
2019-04-17T10:35:10Z,2019-04-17,okex,btcusd,38111,8.55312002406525,5182.89999951764,5181.24995681581,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000318413516348315,0.758382660697085,-0.698331109962201,0.1,2.25036732731245,0
2019-04-17T10:35:59Z,2019-04-17,okex,btcusd,38160,8.55337081493018,5184.19998649699,5182.89999951764,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000250790864932071,0.597322141368054,-0.739982138519133,0.1,2.25036732731245,0
2019-04-17T10:36:47Z,2019-04-17,okex,btcusd,38208,8.55333705893499,5184.02499162078,5184.19998649699,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-3.3755995186624e-05,-0.0803984759745749,-0.87366109621002,0.1,2.25036732731245,0
2019-04-17T10:37:36Z,2019-04-17,okex,btcusd,38257,8.55327918251759,5183.72496750879,5184.02499162078,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-5.78764174026247e-05,-0.137847387651105,-0.858804530052329,0.1,2.25036732731245,0
2019-04-17T10:38:25Z,2019-04-17,okex,btcusd,38306,8.5533515200624,5184.09995900872,5183.72496750879,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,7.23375448092867e-05,0.172290235445754,-0.849897443181795,0.1,2.25036732731245,0
2019-04-17T10:39:14Z,2019-04-17,okex,btcusd,38355,8.55469607059881,5191.07493144008,5184.09995900872,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00134455053640892,3.2023885949868,-0.0662993657055297,0.1,2.25036732731245,0
2019-04-17T10:40:03Z,2019-04-17,okex,btcusd,38404,8.55446967835497,5189.89984535863,5191.07493144008,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000226392243837026,-0.539210628403387,-0.755010056571683,0.1,2.25036732731245,0
2019-04-17T10:40:52Z,2019-04-17,okex,btcusd,38453,8.5549320258616,5192.29993740732,5189.89984535863,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000462347506628547,1.10119801528795,-0.609677402751379,0.1,2.25036732731245,0
2019-04-17T10:41:41Z,2019-04-17,okex,btcusd,38502,8.55462865186776,5190.7249675526,5192.29993740732,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000303373993842726,-0.722562218072013,-0.70759444951254,0.1,2.25036732731245,0
2019-04-17T10:42:30Z,2019-04-17,okex,btcusd,38551,8.55553369402663,5195.42491898961,5190.7249675526,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000905042158867886,2.15558776636366,-0.337007118220172,0.1,2.25036732731245,0
2019-04-17T10:43:19Z,2019-04-17,okex,btcusd,38600,8.55627920695146,5199.29961955692,5195.42491898961,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000745512924829939,1.77562837784222,-0.435266452088644,0.1,2.25036732731245,0
2019-04-17T10:44:08Z,2019-04-17,okex,btcusd,38649,8.55537487807075,5194.59986813229,5199.29961955692,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000904328880702465,-2.15388891325242,-0.337446449843744,0.1,2.25036732731245,0
2019-04-17T10:44:57Z,2019-04-17,okex,btcusd,38698,8.55631774471321,5199.49999278786,5194.59986813229,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000942866642452245,2.24567638078296,-0.313709767215314,0.1,2.25036732731245,0
2019-04-17T10:45:46Z,2019-04-17,okex,btcusd,38747,8.55688972891621,5202.47487535906,5199.49999278786,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000571984203002529,1.36232565352295,-0.542148533712335,0.1,2.25036732731245,0
2019-04-17T10:46:35Z,2019-04-17,okex,btcusd,38796,8.55660138353937,5200.97498203468,5202.47487535906,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00028834537683764,-0.686767749666197,-0.716851072004271,0.1,2.25036732731245,0
2019-04-17T10:47:23Z,2019-04-17,okex,btcusd,38844,8.55705792694164,5203.3499949551,5200.97498203468,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000456543402272303,1.08737406662166,-0.613252342675005,0.1,2.25036732731245,0
2019-04-17T10:48:12Z,2019-04-17,okex,btcusd,38893,8.55648120569802,5200.34997764499,5203.3499949551,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000576721243627176,-1.37360811889675,-0.539230833648816,0.1,2.25036732731245,0
2019-04-17T10:49:01Z,2019-04-17,okex,btcusd,38942,8.5560291980859,5197.99991103346,5200.34997764499,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000452007612112837,-1.07657093034482,-0.616046085917891,0.1,2.25036732731245,0
2019-04-17T10:49:50Z,2019-04-17,okex,btcusd,38991,8.5561927168772,5198.84995119293,5197.99991103346,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000163518791293171,0.389461532403139,-0.793735896398011,0.1,2.25036732731245,0
2019-04-17T10:50:39Z,2019-04-17,okex,btcusd,39040,8.55585604586425,5197.09994371861,5198.84995119293,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000336671012949097,-0.801867525939497,-0.68708571368786,0.1,2.25036732731245,0
2019-04-17T10:51:28Z,2019-04-17,okex,btcusd,39089,8.55558663847702,5195.69999518833,5197.09994371861,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000269407387225584,-0.641662117484008,-0.728515606440924,0.1,2.25036732731245,0
2019-04-17T10:52:17Z,2019-04-17,okex,btcusd,39138,8.55542302563255,5194.84998147159,5195.69999518833,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000163612844469085,-0.389685543929455,-0.793677965934862,0.1,2.25036732731245,0
2019-04-17T10:53:06Z,2019-04-17,okex,btcusd,39187,8.5550860958083,5193.09997641134,5194.84998147159,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.0003369298242486,-0.802483950782847,-0.686926303244752,0.1,2.25036732731245,0
2019-04-17T10:53:55Z,2019-04-17,okex,btcusd,39236,8.55535082124413,5194.47490404699,5193.09997641134,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00026472543582301,0.630510861084281,-0.731399375229735,0.1,2.25036732731245,0
2019-04-17T10:54:44Z,2019-04-17,okex,btcusd,39285,8.55548558509249,5195.17497864662,5194.47490404699,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000134763848366859,0.320974332567079,-0.811447017211725,0.1,2.25036732731245,0
2019-04-17T10:55:33Z,2019-04-17,okex,btcusd,39334,8.55543264017482,5194.89992781641,5195.17497864662,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-5.29449176749353e-05,-0.126101768534167,-0.861842003911823,0.1,2.25036732731245,0
2019-04-17T10:56:22Z,2019-04-17,okex,btcusd,39383,8.55613500579297,5198.5499285829,5194.89992781641,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000702365618147738,1.6728621083106,-0.461842305965077,0.1,2.25036732731245,0
2019-04-17T10:57:11Z,2019-04-17,okex,btcusd,39432,8.55607249261503,5198.22496086367,5198.5499285829,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-6.25131779390387e-05,-0.148891010525375,-0.855948595813296,0.1,2.25036732731245,0
2019-04-17T10:57:59Z,2019-04-17,okex,btcusd,39480,8.55625042814372,5199.14999206586,5198.22496086367,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000177935528691719,0.423798654119172,-0.784856150802284,0.1,2.25036732731245,0
2019-04-17T10:58:48Z,2019-04-17,okex,btcusd,39529,8.5560340110947,5198.02492911298,5199.14999206586,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00021641704901576,-0.515452168409974,-0.761154109128926,0.1,2.25036732731245,0
2019-04-17T10:59:37Z,2019-04-17,okex,btcusd,39578,8.55581757211991,5196.89999567046,5198.02492911298,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000216438974797839,-0.515504390228764,-0.761140604314247,0.1,2.25036732731245,0
2019-04-17T11:00:26Z,2019-04-17,okex,btcusd,39627,8.55566362253066,5196.09999663214,5196.89999567046,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000153949589241975,-0.366670047306773,-0.79962988457437,0.1,2.25036732731245,0
2019-04-17T11:01:15Z,2019-04-17,okex,btcusd,39676,8.55551926961586,5195.34997858695,5196.09999663214,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000144352914805523,-0.343813129747411,-0.805540793901836,0.1,2.25036732731245,0
2019-04-17T11:02:04Z,2019-04-17,okex,btcusd,39725,8.55528827003109,5194.14999350255,5195.34997858695,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000230999584765357,-0.550184181008936,-0.752172242842727,0.1,2.25036732731245,0
2019-04-17T11:02:53Z,2019-04-17,okex,btcusd,39774,8.55515830715097,5193.47499067321,5194.14999350255,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000129962880123458,-0.309539607332708,-0.814404092410921,0.1,2.25036732731245,0
2019-04-17T11:03:42Z,2019-04-17,okex,btcusd,39823,8.55520644470896,5193.72499789408,5193.47499067321,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,4.81375579930443e-05,0.114651820465719,-0.864803015809469,0.1,2.25036732731245,0
2019-04-17T11:04:31Z,2019-04-17,okex,btcusd,39872,8.5552353164933,5193.87495216684,5193.72499789408,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,2.88717843375252e-05,0.0687654873325565,-0.87666944328446,0.1,2.25036732731245,0
2019-04-17T11:05:20Z,2019-04-17,okex,btcusd,39921,8.55510534591894,5193.19994512262,5193.87495216684,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000129970574361593,-0.309557933115031,-0.81439935327506,0.1,2.25036732731245,0
2019-04-17T11:06:09Z,2019-04-17,okex,btcusd,39970,8.5548935173935,5192.09999374061,5193.19994512262,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000211828525435109,-0.504523434097205,-0.763980332630803,0.1,2.25036732731245,0
2019-04-17T11:06:58Z,2019-04-17,okex,btcusd,40019,8.55499456103446,5192.62464893428,5192.09999374061,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000101043640958309,0.240661094275463,-0.832216408714493,0.1,2.25036732731245,0
2019-04-17T11:07:47Z,2019-04-17,okex,btcusd,40068,8.55471534723284,5191.17499885622,5192.62464893428,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000279213801624323,-0.665018584033871,-0.722475511330651,0.1,2.25036732731245,0
2019-04-17T11:08:35Z,2019-04-17,okex,btcusd,40116,8.5542769973397,5188.89994652111,5191.17499885622,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000438349893139289,-1.04404160378544,-0.624458326950681,0.1,2.25036732731245,0
2019-04-17T11:09:24Z,2019-04-17,okex,btcusd,40165,8.55407944872585,5187.87498777219,5188.89994652111,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000197548613849463,-0.470512197805983,-0.772775802680967,0.1,2.25036732731245,0
2019-04-17T11:10:13Z,2019-04-17,okex,btcusd,40214,8.55435890252931,5189.32496176035,5187.87498777219,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00027945380346317,0.665590209369392,-0.722327686256742,0.1,2.25036732731245,0
2019-04-17T11:11:02Z,2019-04-17,okex,btcusd,40263,8.55511016838804,5193.22498922927,5189.32496176035,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000751265858726313,1.78933045106192,-0.43172302974442,0.1,2.25036732731245,0
2019-04-17T11:11:51Z,2019-04-17,okex,btcusd,40312,8.55518718829563,5193.62498634174,5193.22498922927,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,7.7019907596565e-05,0.183442471662638,-0.847013421007533,0.1,2.25036732731245,0
2019-04-17T11:12:40Z,2019-04-17,okex,btcusd,40361,8.55525457716954,5193.9749906741,5193.62498634174,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,6.73888739015638e-05,0.160503718802384,-0.852945493339245,0.1,2.25036732731245,0
2019-04-17T11:13:29Z,2019-04-17,okex,btcusd,40410,8.55490311439313,5192.14982256144,5193.9749906741,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000351462776400524,-0.837097867450578,-0.677974977137019,0.1,2.25036732731245,0
2019-04-17T11:14:18Z,2019-04-17,okex,btcusd,40459,8.55433000283802,5189.17499403797,5192.14982256144,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000573111555114636,-1.36501072890583,-0.541454160243806,0.1,2.25036732731245,0
2019-04-17T11:15:07Z,2019-04-17,okex,btcusd,40508,8.55443116702958,5189.69997928551,5189.17499403797,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000101164191558922,0.240948216148586,-0.832142157610706,0.1,2.25036732731245,0
2019-04-17T11:15:56Z,2019-04-17,okex,btcusd,40557,8.55425773518163,5188.79999807277,5189.69997928551,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000173431847946048,-0.413071994566516,-0.787630116794753,0.1,2.25036732731245,0
2019-04-17T11:16:45Z,2019-04-17,okex,btcusd,40606,8.55429627778932,5188.9999918096,5188.79999807277,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,3.85426076903173e-05,0.0917990093687222,-0.870712863185924,0.1,2.25036732731245,0
2019-04-17T11:17:34Z,2019-04-17,okex,btcusd,40655,8.55468643891345,5191.02493288047,5188.9999918096,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000390161124130373,0.929267811278715,-0.654139384289874,0.1,2.25036732731245,0
2019-04-17T11:18:23Z,2019-04-17,okex,btcusd,40704,8.55511016569962,5193.22497526771,5191.02493288047,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000423726786165091,1.0092129605107,-0.633465182396563,0.1,2.25036732731245,0
2019-04-17T11:19:11Z,2019-04-17,okex,btcusd,40752,8.55542784151878,5194.8749993383,5193.22497526771,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00031767581915787,0.756625647475742,-0.698785482071281,0.1,2.25036732731245,0
2019-04-17T11:20:00Z,2019-04-17,okex,btcusd,40801,8.55560107261087,5195.77499115875,5194.8749993383,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000173231092093218,0.412593843514494,-0.787753768967274,0.1,2.25036732731245,0
2019-04-17T11:20:49Z,2019-04-17,okex,btcusd,40850,8.55572616624666,5196.42499019768,5195.77499115875,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00012509363579305,0.297942265256188,-0.817403221111275,0.1,2.25036732731245,0
2019-04-17T11:21:38Z,2019-04-17,okex,btcusd,40899,8.55570211275176,5196.29999951889,5196.42499019768,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-2.40534949060844e-05,-0.0572895072895879,-0.879637187176505,0.1,2.25036732731245,0
2019-04-17T11:22:27Z,2019-04-17,okex,btcusd,40948,8.55549039606897,5195.19997257136,5196.29999951889,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000211716682787966,-0.504257052426939,-0.764049220217914,0.1,2.25036732731245,0
2019-04-17T11:23:16Z,2019-04-17,okex,btcusd,40997,8.55534121365274,5194.42499789436,5195.19997257136,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000149182416233629,-0.355315814008089,-0.802566144170053,0.1,2.25036732731245,0
2019-04-17T11:24:05Z,2019-04-17,okex,btcusd,41046,8.55561550859681,5195.84999783484,5194.42499789436,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000274294944070164,0.653303075464088,-0.725505198457154,0.1,2.25036732731245,0
2019-04-17T11:24:54Z,2019-04-17,okex,btcusd,41095,8.55584643566592,5197.0499987974,5195.84999783484,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000230927069109654,0.550011466557161,-0.752216907634528,0.1,2.25036732731245,0
2019-04-17T11:25:43Z,2019-04-17,okex,btcusd,41144,8.55575503312545,5196.57499693309,5197.0499987974,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-9.14025404679109e-05,-0.21769836478518,-0.838154681518587,0.1,2.25036732731245,0
2019-04-17T11:26:32Z,2019-04-17,okex,btcusd,41193,8.55596668490754,5197.67497769429,5196.57499693309,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000211651782089817,0.504102474930645,-0.764089194705387,0.1,2.25036732731245,0
2019-04-17T11:27:21Z,2019-04-17,okex,btcusd,41242,8.55633216839112,5199.57498924195,5197.67497769429,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000365483483586004,0.870491742629381,-0.66933915965367,0.1,2.25036732731245,0
2019-04-17T11:28:10Z,2019-04-17,okex,btcusd,41291,8.55674076987607,5201.69997741073,5199.57498924195,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000408601484943816,0.973188214087919,-0.642781355896205,0.1,2.25036732731245,0
2019-04-17T11:28:59Z,2019-04-17,okex,btcusd,41340,8.55699065547235,5202.9999697292,5201.69997741073,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000249885596286248,0.595166014165483,-0.740539723432312,0.1,2.25036732731245,0
2019-04-17T11:29:47Z,2019-04-17,okex,btcusd,41388,8.55701468344438,5203.12498876891,5202.9999697292,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,2.40279720280512e-05,0.0572287180731831,-0.879652907561607,0.1,2.25036732731245,0
