t,date,id,s,count,P_hat_tj,exp_P_hat_tj,exp_P_hat_tj_minus1,k,M,kM,C,qhat,sigmahat,Vn,plim_Vn,A_n,B_n,L_t_j,Chi_t_j,sign_level,betastar,criticalvalue,Jump_indicator
2019-04-21T08:26:24Z,2019-04-21,,etcusd,8197,1.76947124725088,5.86774995206851,5.847,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00354253805734861,3.76124598838634,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:27:09Z,2019-04-21,,etcusd,8224,1.76601421582051,5.84749997862334,5.86774995206851,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00345703143037701,-3.67046038425988,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:27:47Z,2019-04-21,,etcusd,8251,1.76520155353176,5.84274986628728,5.84749997862334,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000812662288745658,-0.862834138681119,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:28:22Z,2019-04-21,,etcusd,8277,1.76634761689702,5.84944986644043,5.84274986628728,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00114606336526246,1.21681861006068,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:29:07Z,2019-04-21,,etcusd,8304,1.76275964426167,5.82849980698293,5.84944986644043,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00358797263535293,-3.80948558990545,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:29:45Z,2019-04-21,,etcusd,8331,1.76306412529191,5.83027474481263,5.82849980698293,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000304481030237502,0.323278969761495,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:30:23Z,2019-04-21,,etcusd,8358,1.76796518988894,5.85891943535666,5.83027474481263,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00490106459703776,5.20364474735594,0.01,4.60014922677658,4.53361246701707,1
2019-04-21T08:31:12Z,2019-04-21,,etcusd,8385,1.76453299283568,5.83884493885563,5.85891943535666,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00343219705326003,-3.64409279136655,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:31:51Z,2019-04-21,,etcusd,8411,1.76130026174335,5.82,5.83884493885563,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.0032327310923379,-3.43231227322033,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:32:28Z,2019-04-21,,etcusd,8438,1.75820268569921,5.802,5.82,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.0030975760441343,-3.28881307162066,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:33:15Z,2019-04-21,,etcusd,8465,1.76112789408549,5.81899690668418,5.802,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00292520838627675,3.10580384175525,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:33:54Z,2019-04-21,,etcusd,8492,1.76383569576259,5.83477494853058,5.81899690668418,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00270780167709805,2.87497495593697,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:34:36Z,2019-04-21,,etcusd,8519,1.76185803762886,5.82324716116361,5.83477494853058,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00197765813372586,-2.09975407503265,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:36:02Z,2019-04-21,,etcusd,8545,1.76400030476478,5.83573548406711,5.82324716116361,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00214226713592014,2.2745256481626,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:36:54Z,2019-04-21,,etcusd,8572,1.76917244745057,5.86599693146868,5.83573548406711,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.0051721426857867,5.49145855692994,0.01,4.60014922677658,4.53361246701707,1
2019-04-21T08:37:34Z,2019-04-21,,etcusd,8599,1.77314177561922,5.88932727058023,5.86599693146868,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00396932816865503,4.21438511294826,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:38:15Z,2019-04-21,,etcusd,8626,1.76627069184562,5.8489999145153,5.88932727058023,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00687108377360168,-7.29528825405717,0.01,4.60014922677658,4.53361246701707,-1
2019-04-21T08:38:59Z,2019-04-21,,etcusd,8652,1.76814842419115,5.85999308873313,5.8489999145153,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00187773234552702,1.99365910472751,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:39:38Z,2019-04-21,,etcusd,8679,1.76669759689835,5.85149741519211,5.85999308873313,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00145082729279866,-1.5403979425318,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:40:20Z,2019-04-21,,etcusd,8706,1.76335999470636,5.832,5.85149741519211,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00333760219199264,-3.54365786682823,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:40:54Z,2019-04-21,,etcusd,8733,1.75932232862687,5.80849980631832,5.832,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00403766607949074,-4.28694204496268,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:41:35Z,2019-04-21,,etcusd,8760,1.76232971575927,5.82599450737812,5.80849980631832,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00300738713240345,3.19305610953499,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:42:10Z,2019-04-21,,etcusd,8786,1.76447039056234,5.83847942532985,5.82599450737812,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00214067480306901,2.27283500844285,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:42:48Z,2019-04-21,,etcusd,8813,1.76108546112026,5.81874999462943,5.83847942532985,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00338492944207491,-3.59390698952828,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:43:39Z,2019-04-21,,etcusd,8840,1.76318845341746,5.83099965700565,5.81874999462943,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00210299229719269,2.23282607367201,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:44:23Z,2019-04-21,,etcusd,8867,1.76241644389236,5.82649980691667,5.83099965700565,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00077200952509493,-0.819671569437597,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:45:29Z,2019-04-21,,etcusd,8894,1.76575730093214,5.84599786178545,5.82649980691667,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00334085703977438,3.54711366122301,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:46:38Z,2019-04-21,,etcusd,8920,1.7697694477081,5.86949997870347,5.84599786178545,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00401214677596551,4.25984723992266,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:47:20Z,2019-04-21,,etcusd,8947,1.76942861606573,5.86749980826587,5.86949997870347,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000340831642373196,-0.36187378281852,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:48:11Z,2019-04-21,,etcusd,8974,1.76908769726404,5.86549980820049,5.86749980826587,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000340918801691625,-0.361966323147371,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:48:57Z,2019-04-21,,etcusd,9001,1.76661257220082,5.85099991454452,5.86549980820049,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00247512506321512,-2.62793343757048,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:49:50Z,2019-04-21,,etcusd,9027,1.76891719426867,5.86449980816779,5.85099991454452,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00230462206784732,2.446903990052,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:50:48Z,2019-04-21,,etcusd,9054,1.76985427106783,5.86999787052772,5.86449980816779,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000937076799162107,0.994929707063284,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:52:13Z,2019-04-21,,etcusd,9081,1.77019527681122,5.87199991485014,5.86999787052772,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000341005743384804,0.362058632415301,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:53:28Z,2019-04-21,,etcusd,9108,1.77036556204432,5.87299991486463,5.87199991485014,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000170285233105583,0.180798241128614,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:54:13Z,2019-04-21,,etcusd,9135,1.77019523330822,5.87199965940054,5.87299991486463,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000170328736104564,-0.180844429899984,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:55:29Z,2019-04-21,,etcusd,9161,1.76924096950551,5.86639889540423,5.87199965940054,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000954263802709798,-1.01317779560874,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:56:30Z,2019-04-21,,etcusd,9188,1.76979454357032,5.86964728071458,5.86639889540423,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00055357406481682,0.587750419857265,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:57:31Z,2019-04-21,,etcusd,9215,1.7690024675698,5.86499991474851,5.86964728071458,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000792076000518893,-0.840976901650718,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:58:21Z,2019-04-21,,etcusd,9242,1.76917283977914,5.86599923286732,5.86499991474851,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000170372209332914,0.180890587062755,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T08:59:36Z,2019-04-21,,etcusd,9269,1.7677228003193,5.85749946649592,5.86599923286732,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00145003945983668,-1.53956147062386,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:00:34Z,2019-04-21,,etcusd,9295,1.76677065445182,5.85192492689371,5.85749946649592,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000952145867477938,-1.01092910405891,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:01:59Z,2019-04-21,,etcusd,9322,1.76583420494753,5.84644745978274,5.85192492689371,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000936449504291836,-0.994263684489597,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:02:51Z,2019-04-21,,etcusd,9349,1.76627064799982,5.8489996580612,5.84644745978274,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000436443052285185,0.463388015313339,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:03:39Z,2019-04-21,,etcusd,9376,1.76387425105303,5.8349999143102,5.8489996580612,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00239639694678218,-2.54434483321029,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:04:28Z,2019-04-21,,etcusd,9402,1.76378856859202,5.83449997857571,5.8349999143102,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-8.56824610098173e-05,-0.0909722937428222,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:05:18Z,2019-04-21,,etcusd,9429,1.76395991883359,5.83549980721446,5.83449997857571,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000171350241567225,0.181929000696783,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:06:16Z,2019-04-21,,etcusd,9456,1.76330807538227,5.83169721436221,5.83549980721446,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.0006518434513203,-0.692086726139331,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:07:34Z,2019-04-21,,etcusd,9483,1.76251934996005,5.82709941995158,5.83169721436221,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000788725422220082,-0.83741946656289,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:08:49Z,2019-04-21,,etcusd,9510,1.76344528029643,5.83249740677182,5.82709941995158,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000925930336378666,0.983095087999152,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:10:20Z,2019-04-21,,etcusd,9536,1.76447382285936,5.83849946475976,5.83249740677182,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00102854256292595,1.09204235101013,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:11:50Z,2019-04-21,,etcusd,9563,1.76455931465541,5.83899862990222,5.83849946475976,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,8.54917960537716e-05,0.0907698575828027,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:13:05Z,2019-04-21,,etcusd,9590,1.76297391090951,5.82974879390184,5.83899862990222,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.0015854037459011,-1.68328282793559,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:13:43Z,2019-04-21,,etcusd,9617,1.76121434370894,5.81949997852049,5.82974879390184,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00175956720056902,-1.86819872286418,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:14:35Z,2019-04-21,,etcusd,9644,1.7609745893135,5.81810489506678,5.81949997852049,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00023975439543622,-0.25455626543287,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:15:29Z,2019-04-21,,etcusd,9670,1.76220948197383,5.82529406811364,5.81810489506678,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00123489266033072,1.31113201596287,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:16:28Z,2019-04-21,,etcusd,9697,1.76215898471581,5.82499991416309,5.82529406811364,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-5.0497258020421e-05,-0.0536148394397131,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:17:27Z,2019-04-21,,etcusd,9724,1.76233065853724,5.826,5.82499991416309,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000171673821429019,0.182272557614844,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:18:09Z,2019-04-21,,etcusd,9751,1.76404557193873,5.83599965729951,5.826,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00171491340148378,1.82078810371015,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:19:13Z,2019-04-21,,etcusd,9777,1.76567213080654,5.84549997861603,5.83599965729951,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00162655886781637,1.72697876985617,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:20:14Z,2019-04-21,,etcusd,9804,1.76703933150506,5.85349741607528,5.84549997861603,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00136720069852148,1.45160843987705,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:21:31Z,2019-04-21,,etcusd,9831,1.76925817119309,5.86649980823319,5.85349741607528,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00221883968802272,2.35582560874281,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:22:53Z,2019-04-21,,etcusd,9858,1.76905789250475,5.86532499099581,5.86649980823319,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000200278688338162,-0.212643421432992,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:24:12Z,2019-04-21,,etcusd,9885,1.76751784609128,5.85629907023198,5.86532499099581,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00154004641346805,-1.63512524094684,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:25:11Z,2019-04-21,,etcusd,9911,1.76797027988899,5.85894925733275,5.85629907023198,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000452433797709428,0.480365991584752,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:26:23Z,2019-04-21,,etcusd,9938,1.76806427207579,5.85949997866712,5.85894925733275,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,9.39921867961768e-05,0.0997950423689663,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:27:54Z,2019-04-21,,etcusd,9965,1.76830316362357,5.86089993089798,5.85949997866712,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000238891547783782,0.253640147604696,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:28:41Z,2019-04-21,,etcusd,9992,1.76584315868575,5.84649980757718,5.86089993089798,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.00246000493781562,-2.61187983134745,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:29:45Z,2019-04-21,,etcusd,10019,1.76575743260466,5.84599863154278,5.84649980757718,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-8.57260810973592e-05,-0.0910186068315243,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:30:41Z,2019-04-21,,etcusd,10045,1.7649016486748,5.84099785995509,5.84599863154278,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000855783929860632,-0.90861800805124,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:31:32Z,2019-04-21,,etcusd,10072,1.76651849367759,5.85044948700525,5.84099785995509,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.00161684500279424,1.71666519375487,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:32:57Z,2019-04-21,,etcusd,10099,1.76692867214258,5.85284970762107,5.85044948700525,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000410178464987254,0.435501914441101,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:34:57Z,2019-04-21,,etcusd,10126,1.76695435030908,5.853,5.85284970762107,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,2.56781665057826e-05,0.0272634758456984,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:36:00Z,2019-04-21,,etcusd,10152,1.76789356534828,5.85849980797132,5.853,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000939215039199359,0.997199956989221,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:36:55Z,2019-04-21,,etcusd,10179,1.76808983519718,5.8596497676909,5.85849980797132,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,0.000196269848894648,0.208387085712413,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:37:53Z,2019-04-21,,etcusd,10206,1.76814084394598,5.85994866871716,5.8596497676909,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,5.10087487972655e-05,0.0541579084488129,0.01,4.60014922677658,4.53361246701707,0
2019-04-21T09:39:21Z,2019-04-21,,etcusd,10233,1.76737708708622,5.85547480141449,5.85994866871716,9,2.97624338577308,26.7861904719577,0.0555555555555556,0.00114895233040938,1.64360400120649e-06,9.19620650957004e-06,2.64018292066479e-06,3.29269167054958,0.269756639468199,-0.000763756859759379,-0.8109094040397,0.01,4.60014922677658,4.53361246701707,0
