id,t,s,p,q,date
bitstamp,2020-08-14T11:20:23.041Z,ethusd,426.85,2,2020-08-14
bitstamp,2020-08-14T11:20:23.041Z,ethusd,426.84,30,2020-08-14
bitstamp,2020-08-14T11:20:23.041Z,ethusd,426.63,18.6639,2020-08-14
bitstamp,2020-08-14T11:20:32.349Z,ethusd,427.26,30,2020-08-14
bitstamp,2020-08-14T11:20:32.349Z,ethusd,427.27,0.59919873,2020-08-14
bitstamp,2020-08-14T11:20:44.278Z,ethusd,427.02,3.97067951,2020-08-14
bitstamp,2020-08-14T11:20:44.574Z,ethusd,427.02,3.1553547,2020-08-14
bitstamp,2020-08-14T11:20:44.576Z,ethusd,427.02,1.87396579,2020-08-14
bitstamp,2020-08-14T11:20:44.992Z,ethusd,426.92,9,2020-08-14
bitstamp,2020-08-14T11:20:52.967Z,ethusd,426.66,13.63183501,2020-08-14
bitstamp,2020-08-14T11:20:52.967Z,ethusd,426.6,11.57962584,2020-08-14
bitstamp,2020-08-14T11:20:52.967Z,ethusd,426.6,25.72583915,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.8,12.75790416,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.61,8.16162089,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.57,11.701,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.56,11.9,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.54,4.68889201,2020-08-14
bitstamp,2020-08-14T11:21:23.260Z,ethusd,426.54,1.45478294,2020-08-14
bitstamp,2020-08-14T11:21:28.905Z,ethusd,426.96,11.707,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.65,0.06196656,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.72,16.53263806,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.73,25,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.77,10.83008379,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.83,8.187,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.85,2,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.86,5,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.87,4.67770605,2020-08-14
bitstamp,2020-08-14T11:21:53.174Z,ethusd,427.88,16.02660554,2020-08-14
bitstamp,2020-08-14T11:21:55.908Z,ethusd,427.51,5,2020-08-14
bitstamp,2020-08-14T11:22:12.858Z,ethusd,427.4,5,2020-08-14
bitstamp,2020-08-14T11:22:12.949Z,ethusd,427.4,5.5,2020-08-14
bitstamp,2020-08-14T11:22:17.469Z,ethusd,427.45,10,2020-08-14
bitstamp,2020-08-14T11:22:17.469Z,ethusd,427.45,20.15578122,2020-08-14
bitstamp,2020-08-14T11:22:21.349Z,ethusd,427.19,6.07,2020-08-14
bitstamp,2020-08-14T11:22:21.349Z,ethusd,427.14,13.21238046,2020-08-14
bitstamp,2020-08-14T11:22:21.349Z,ethusd,427.02,11.699,2020-08-14
bitstamp,2020-08-14T11:22:21.349Z,ethusd,427.01,19.5,2020-08-14
bitstamp,2020-08-14T11:22:21.349Z,ethusd,426.99,5.25501954,2020-08-14
bitstamp,2020-08-14T11:22:52.215Z,ethusd,427.28,14.26552972,2020-08-14
bitstamp,2020-08-14T11:22:52.215Z,ethusd,427.15,15,2020-08-14
bitstamp,2020-08-14T11:22:52.215Z,ethusd,427.08,9.39997028,2020-08-14
bitstamp,2020-08-14T11:22:52.302Z,ethusd,427.5,0.25501954,2020-08-14
bitstamp,2020-08-14T11:22:52.302Z,ethusd,427.56,2.31030984,2020-08-14
bitstamp,2020-08-14T11:23:16.620Z,ethusd,427.27,13.506,2020-08-14
bitstamp,2020-08-14T11:23:28.115Z,ethusd,426.97,18.8,2020-08-14
bitstamp,2020-08-14T11:23:28.115Z,ethusd,426.88,8.1635,2020-08-14
bitstamp,2020-08-14T11:23:37.667Z,ethusd,427.09,1.40300323,2020-08-14
bitstamp,2020-08-14T11:23:39.193Z,ethusd,426.93,5.99961813,2020-08-14
bitstamp,2020-08-14T11:23:39.357Z,ethusd,426.75,4.6865,2020-08-14
bitstamp,2020-08-14T11:23:39.385Z,ethusd,426.75,8.465e-05,2020-08-14
bitstamp,2020-08-14T11:23:40.562Z,ethusd,426.91,16.46581193,2020-08-14
bitstamp,2020-08-14T11:23:56.207Z,ethusd,426.47,1.35759527,2020-08-14
bitstamp,2020-08-14T11:24:02.362Z,ethusd,426.78,2.12088827,2020-08-14
bitstamp,2020-08-14T11:24:37.455Z,ethusd,426.69,3.86522239,2020-08-14
bitstamp,2020-08-14T11:24:44.776Z,ethusd,426.72,2.49538575,2020-08-14
bitstamp,2020-08-14T11:24:44.838Z,ethusd,426.72,13.033,2020-08-14
bitstamp,2020-08-14T11:24:46.885Z,ethusd,426.72,0.00041476,2020-08-14
bitstamp,2020-08-14T11:24:51.157Z,ethusd,426.74,10.201,2020-08-14
bitstamp,2020-08-14T11:24:55.960Z,ethusd,426.74,0.00078806,2020-08-14
bitstamp,2020-08-14T11:25:00.996Z,ethusd,426.82,27.49941549,2020-08-14
bitstamp,2020-08-14T11:25:01.034Z,ethusd,426.82,3.60830327,2020-08-14
bitstamp,2020-08-14T11:25:01.120Z,ethusd,426.82,2.73328409,2020-08-14
bitstamp,2020-08-14T11:25:01.238Z,ethusd,426.82,3.28548655,2020-08-14
bitstamp,2020-08-14T11:25:01.242Z,ethusd,426.82,4.5214832,2020-08-14
bitstamp,2020-08-14T11:25:01.337Z,ethusd,426.83,2.85010894,2020-08-14
bitstamp,2020-08-14T11:25:02.800Z,ethusd,426.83,52.05459106,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.81,10.7281603,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.68,10,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.67,2,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.66,11.705,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.65,1.639,2020-08-14
bitstamp,2020-08-14T11:25:09.801Z,ethusd,426.59,7.9960397,2020-08-14
bitstamp,2020-08-14T11:25:32.210Z,ethusd,426.93,11.697,2020-08-14
bitstamp,2020-08-14T11:25:33.398Z,ethusd,426.93,2.67085405,2020-08-14
bitstamp,2020-08-14T11:25:33.399Z,ethusd,426.93,1.82914595,2020-08-14
bitstamp,2020-08-14T11:25:33.479Z,ethusd,426.81,6.9983923,2020-08-14
bitstamp,2020-08-14T11:25:33.848Z,ethusd,426.87,4.5,2020-08-14
bitstamp,2020-08-14T11:25:43.844Z,ethusd,426.74,4.5,2020-08-14
bitstamp,2020-08-14T11:25:43.844Z,ethusd,426.56,11.705,2020-08-14
bitstamp,2020-08-14T11:25:43.900Z,ethusd,426.52,12.05841507,2020-08-14
bitstamp,2020-08-14T11:25:44.097Z,ethusd,426.8,4.5,2020-08-14
bitstamp,2020-08-14T11:25:51.888Z,ethusd,426.73,3.38856663,2020-08-14
bitstamp,2020-08-14T11:25:51.907Z,ethusd,426.73,1.11143337,2020-08-14
bitstamp,2020-08-14T11:25:51.952Z,ethusd,426.72,9.972,2020-08-14
bitstamp,2020-08-14T11:25:51.976Z,ethusd,426.72,0.0006563,2020-08-14
bitstamp,2020-08-14T11:26:09.734Z,ethusd,426.72,2.11227828,2020-08-14
bitstamp,2020-08-14T11:26:09.744Z,ethusd,426.72,2.13093363,2020-08-14
bitstamp,2020-08-14T11:26:09.913Z,ethusd,426.72,9.439,2020-08-14
bitstamp,2020-08-14T11:26:09.980Z,ethusd,426.72,0.00056859,2020-08-14
bitstamp,2020-08-14T11:26:19.741Z,ethusd,426.56,3.59421128,2020-08-14
bitstamp,2020-08-14T11:26:19.741Z,ethusd,426.56,30,2020-08-14
bitstamp,2020-08-14T11:26:19.741Z,ethusd,426.55,11.711,2020-08-14
bitstamp,2020-08-14T11:26:19.798Z,ethusd,426.54,3.362,2020-08-14
bitstamp,2020-08-14T11:26:19.851Z,ethusd,426.54,0.00068872,2020-08-14
bitstamp,2020-08-14T11:26:38.630Z,ethusd,426.94,0.658,2020-08-14
bitstamp,2020-08-14T11:26:56.166Z,ethusd,426.85,3.17277144,2020-08-14
bitstamp,2020-08-14T11:26:57.328Z,ethusd,426.83,4.64219246,2020-08-14
bitstamp,2020-08-14T11:26:59.764Z,ethusd,426.85,5,2020-08-14
bitstamp,2020-08-14T11:27:02.483Z,ethusd,426.85,9.9724083,2020-08-14
bitstamp,2020-08-14T11:27:08.408Z,ethusd,426.75,7.5,2020-08-14
bitstamp,2020-08-14T11:27:08.737Z,ethusd,426.8,5.29576106,2020-08-14
bitstamp,2020-08-14T11:27:08.755Z,ethusd,426.8,2.20423894,2020-08-14
bitstamp,2020-08-14T11:27:09.437Z,ethusd,426.67,7.5,2020-08-14
bitstamp,2020-08-14T11:27:10.435Z,ethusd,426.74,2.5,2020-08-14
bitstamp,2020-08-14T11:27:20.712Z,ethusd,426.74,13.8,2020-08-14
bitstamp,2020-08-14T11:27:30.403Z,ethusd,426.74,0.00059043,2020-08-14
bitstamp,2020-08-14T11:27:32.501Z,ethusd,426.55,5.58176173,2020-08-14
bitstamp,2020-08-14T11:27:32.730Z,ethusd,426.55,30.28675033,2020-08-14
bitstamp,2020-08-14T11:27:38.041Z,ethusd,426.55,4.779,2020-08-14
bitstamp,2020-08-14T11:27:38.091Z,ethusd,426.55,4.70116832,2020-08-14
bitstamp,2020-08-14T11:27:38.112Z,ethusd,426.55,9.967411,2020-08-14
bitstamp,2020-08-14T11:27:38.220Z,ethusd,426.55,3.52497352,2020-08-14
bitstamp,2020-08-14T11:27:38.236Z,ethusd,426.55,11.85854467,2020-08-14
bitstamp,2020-08-14T11:27:43.153Z,ethusd,426.84,6.95,2020-08-14
bitstamp,2020-08-14T11:27:43.235Z,ethusd,426.84,0.00094598,2020-08-14
bitstamp,2020-08-14T11:28:00.231Z,ethusd,426.78,6,2020-08-14
bitstamp,2020-08-14T11:28:09.640Z,ethusd,426.59,50.2172,2020-08-14
bitstamp,2020-08-14T11:28:34.001Z,ethusd,426.84,0.291,2020-08-14
bitstamp,2020-08-14T11:28:34.837Z,ethusd,426.84,0.00078063,2020-08-14
bitstamp,2020-08-14T11:28:34.837Z,ethusd,426.84,4.5,2020-08-14
bitstamp,2020-08-14T11:28:35.250Z,ethusd,426.82,4.5,2020-08-14
bitstamp,2020-08-14T11:28:39.082Z,ethusd,426.67,1.199,2020-08-14
bitstamp,2020-08-14T11:28:41.915Z,ethusd,426.67,2.801,2020-08-14
bitstamp,2020-08-14T11:28:58.862Z,ethusd,426.73,5.76614778,2020-08-14
bitstamp,2020-08-14T11:29:27.069Z,ethusd,426.62,5.79462767,2020-08-14
bitstamp,2020-08-14T11:29:50.740Z,ethusd,426.44,2,2020-08-14
bitstamp,2020-08-14T11:29:52.215Z,ethusd,426.19,2.02366656,2020-08-14
bitstamp,2020-08-14T11:29:59.696Z,ethusd,426.26,2.2131,2020-08-14
bitstamp,2020-08-14T11:30:45.185Z,ethusd,426.04,0.07304478,2020-08-14
bitstamp,2020-08-14T11:30:54.815Z,ethusd,425.57,2.045113,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,425.26,1,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,425.14,10,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,425.01,2,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,424.99,11.94416621,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,424.96,3.20671083,2020-08-14
bitstamp,2020-08-14T11:30:54.998Z,ethusd,424.95,4.67997402,2020-08-14
bitstamp,2020-08-14T11:31:09.499Z,ethusd,425.82,1.16835752,2020-08-14
bitstamp,2020-08-14T11:31:32.153Z,ethusd,425.58,0.571,2020-08-14
bitstamp,2020-08-14T11:31:32.274Z,ethusd,425.58,2.429,2020-08-14
bitstamp,2020-08-14T11:31:33.510Z,ethusd,425.58,3,2020-08-14
bitstamp,2020-08-14T11:31:37.568Z,ethusd,425.7,1.92516913,2020-08-14
bitstamp,2020-08-14T11:31:41.260Z,ethusd,425.53,0.06229,2020-08-14
bitstamp,2020-08-14T11:31:41.581Z,ethusd,425.61,3,2020-08-14
bitstamp,2020-08-14T11:32:01.838Z,ethusd,425.83,0.574,2020-08-14
bitstamp,2020-08-14T11:32:01.838Z,ethusd,425.85,16.64405243,2020-08-14
bitstamp,2020-08-14T11:32:05.265Z,ethusd,425.94,0.609,2020-08-14
bitstamp,2020-08-14T11:32:12.443Z,ethusd,425.86,1.99539999,2020-08-14
bitstamp,2020-08-14T11:32:52.962Z,ethusd,425.7,12.48563206,2020-08-14
bitstamp,2020-08-14T11:32:52.962Z,ethusd,425.78,30,2020-08-14
bitstamp,2020-08-14T11:32:52.962Z,ethusd,425.79,11.74,2020-08-14
bitstamp,2020-08-14T11:32:52.962Z,ethusd,425.81,0.549,2020-08-14
bitstamp,2020-08-14T11:32:52.962Z,ethusd,425.81,10.13706146,2020-08-14
bitstamp,2020-08-14T11:33:07.234Z,ethusd,425.92,0.637,2020-08-14
bitstamp,2020-08-14T11:33:07.234Z,ethusd,425.96,0.66256,2020-08-14
bitstamp,2020-08-14T11:33:07.234Z,ethusd,426.03,0.479,2020-08-14
bitstamp,2020-08-14T11:33:07.234Z,ethusd,426.14,0.517,2020-08-14
bitstamp,2020-08-14T11:33:07.254Z,ethusd,426.17,2.59502076,2020-08-14
bitstamp,2020-08-14T11:33:07.255Z,ethusd,426.17,2.27785156,2020-08-14
bitstamp,2020-08-14T11:33:15.326Z,ethusd,426,1.5,2020-08-14
bitstamp,2020-08-14T11:33:15.594Z,ethusd,425.98,1.5,2020-08-14
bitstamp,2020-08-14T11:33:23.374Z,ethusd,425.79,1.5,2020-08-14
bitstamp,2020-08-14T11:33:26.666Z,ethusd,425.69,1.5,2020-08-14
bitstamp,2020-08-14T11:33:27.384Z,ethusd,425.69,1.5,2020-08-14
bitstamp,2020-08-14T11:33:35.724Z,ethusd,425.58,1.5,2020-08-14
bitstamp,2020-08-14T11:34:07.015Z,ethusd,425.73,3.65221394,2020-08-14
bitstamp,2020-08-14T11:34:07.089Z,ethusd,425.73,0.84778606,2020-08-14
bitstamp,2020-08-14T11:35:01.388Z,ethusd,425.76,3.378663,2020-08-14
bitstamp,2020-08-14T11:35:01.994Z,ethusd,425.76,1.121337,2020-08-14
bitstamp,2020-08-14T11:35:07.470Z,ethusd,425.87,0.434,2020-08-14
bitstamp,2020-08-14T11:35:07.470Z,ethusd,425.98,0.374,2020-08-14
bitstamp,2020-08-14T11:35:07.470Z,ethusd,426.01,3.78033574,2020-08-14
bitstamp,2020-08-14T11:35:41.290Z,ethusd,425.99,0.226,2020-08-14
bitstamp,2020-08-14T11:35:42.284Z,ethusd,426.1,0.306,2020-08-14
bitstamp,2020-08-14T11:35:42.284Z,ethusd,426.21,0.247,2020-08-14
bitstamp,2020-08-14T11:35:42.284Z,ethusd,426.22,1.16461968,2020-08-14
bitstamp,2020-08-14T11:35:46.117Z,ethusd,426.2,0.361,2020-08-14
bitstamp,2020-08-14T11:36:07.377Z,ethusd,426.29,0.361,2020-08-14
bitstamp,2020-08-14T11:36:07.377Z,ethusd,426.4,0.407,2020-08-14
bitstamp,2020-08-14T11:36:07.377Z,ethusd,426.48,10.43440096,2020-08-14
bitstamp,2020-08-14T11:36:12.126Z,ethusd,426.51,0.434,2020-08-14
bitstamp,2020-08-14T11:36:18.356Z,ethusd,426.56,1.5,2020-08-14
bitstamp,2020-08-14T11:36:32.297Z,ethusd,426.55,0.226,2020-08-14
bitstamp,2020-08-14T11:36:32.650Z,ethusd,426.55,1.274,2020-08-14
bitstamp,2020-08-14T11:36:32.915Z,ethusd,426.58,1.5,2020-08-14
bitstamp,2020-08-14T11:36:49.620Z,ethusd,426.62,0.327,2020-08-14
bitstamp,2020-08-14T11:36:49.620Z,ethusd,426.62,3.65536788,2020-08-14
bitstamp,2020-08-14T11:36:51.931Z,ethusd,426.51,0.07120758,2020-08-14
bitstamp,2020-08-14T11:36:53.225Z,ethusd,426.62,2.47707093,2020-08-14
bitstamp,2020-08-14T11:36:53.598Z,ethusd,426.62,6.25028362,2020-08-14
bitstamp,2020-08-14T11:36:53.696Z,ethusd,426.62,3.13954339,2020-08-14
bitstamp,2020-08-14T11:37:01.678Z,ethusd,426.59,11.198,2020-08-14
bitstamp,2020-08-14T11:37:01.678Z,ethusd,426.54,30,2020-08-14
bitstamp,2020-08-14T11:37:01.723Z,ethusd,426.52,1.082,2020-08-14
bitstamp,2020-08-14T11:37:01.970Z,ethusd,426.52,4e-04,2020-08-14
bitstamp,2020-08-14T11:37:03.555Z,ethusd,426.62,3.11074024,2020-08-14
bitstamp,2020-08-14T11:37:03.615Z,ethusd,426.62,12.49700247,2020-08-14
bitstamp,2020-08-14T11:37:15.762Z,ethusd,426.73,0.335,2020-08-14
bitstamp,2020-08-14T11:37:23.179Z,ethusd,426.73,0.24255,2020-08-14
bitstamp,2020-08-14T11:37:33.912Z,ethusd,426.84,0.438,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.89,1.5,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.8,10.48793081,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.75,2,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.73,1.638,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.68,11.707,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.68,15.23508888,2020-08-14
bitstamp,2020-08-14T11:37:40.693Z,ethusd,426.67,7.40808031,2020-08-14
bitstamp,2020-08-14T11:37:46.467Z,ethusd,426.95,0.308,2020-08-14
bitstamp,2020-08-14T11:38:00.857Z,ethusd,426.88,1.5,2020-08-14
bitstamp,2020-08-14T11:38:02.678Z,ethusd,426.84,1.5,2020-08-14
bitstamp,2020-08-14T11:38:03Z,ethusd,426.93,1.5,2020-08-14
bitstamp,2020-08-14T11:38:03.351Z,ethusd,426.89,1.5,2020-08-14
bitstamp,2020-08-14T11:38:03.862Z,ethusd,426.93,1.5,2020-08-14
bitstamp,2020-08-14T11:38:06.985Z,ethusd,426.91,0.81,2020-08-14
bitstamp,2020-08-14T11:38:20.021Z,ethusd,426.68,13.91533964,2020-08-14
bitstamp,2020-08-14T11:38:20.021Z,ethusd,426.65,4.68768311,2020-08-14
bitstamp,2020-08-14T11:38:20.021Z,ethusd,426.63,0.51363525,2020-08-14
bitstamp,2020-08-14T11:38:37.550Z,ethusd,426.68,0.96424402,2020-08-14
bitstamp,2020-08-14T11:38:37.550Z,ethusd,426.65,1.99152145,2020-08-14
bitstamp,2020-08-14T11:38:59.882Z,ethusd,426.79,0.82336435,2020-08-14
bitstamp,2020-08-14T11:38:59.882Z,ethusd,426.65,2.50443565,2020-08-14
bitstamp,2020-08-14T11:39:12.268Z,ethusd,427.1,11.699,2020-08-14
bitstamp,2020-08-14T11:39:12.268Z,ethusd,427.14,12.05789834,2020-08-14
bitstamp,2020-08-14T11:39:12.268Z,ethusd,427.2,15.43903578,2020-08-14
bitstamp,2020-08-14T11:39:37.009Z,ethusd,426.93,0.54400002,2020-08-14
bitstamp,2020-08-14T11:39:37.009Z,ethusd,426.79,3.55389998,2020-08-14
bitstamp,2020-08-14T11:40:04.902Z,ethusd,426.86,16.8,2020-08-14
bitstamp,2020-08-14T11:40:19.772Z,ethusd,426.86,2,2020-08-14
bitstamp,2020-08-14T11:40:21.500Z,ethusd,426.86,1.84882041,2020-08-14
bitstamp,2020-08-14T11:40:32.655Z,ethusd,426.9,1.62301951,2020-08-14
bitstamp,2020-08-14T11:40:32.664Z,ethusd,426.9,1.0023267,2020-08-14
bitstamp,2020-08-14T11:40:32.732Z,ethusd,426.9,2.34158851,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.88,0.26742831,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.81,2,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.8,4.68603561,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.68,3.51,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.66,1.638,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.64,4.68779298,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.62,19.1,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.57,48,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.55,10.9785,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.54,4.681,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.52,11.705,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.52,4.68911188,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.51,14.93169012,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.49,6.74,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.48,5.1,2020-08-14
bitstamp,2020-08-14T11:40:33.298Z,ethusd,426.47,3.47513617,2020-08-14
bitstamp,2020-08-14T11:40:36.805Z,ethusd,426.9,3.72892142,2020-08-14
bitstamp,2020-08-14T11:40:50.123Z,ethusd,426.68,0.18020869,2020-08-14
bitstamp,2020-08-14T11:40:57.542Z,ethusd,426.78,2.57951106,2020-08-14
bitstamp,2020-08-14T11:41:23.117Z,ethusd,426.72,2,2020-08-14
bitstamp,2020-08-14T11:41:23.585Z,ethusd,426.72,1,2020-08-14
bitstamp,2020-08-14T11:41:25.366Z,ethusd,426.77,0.12397507,2020-08-14
bitstamp,2020-08-14T11:41:31.171Z,ethusd,426.67,3,2020-08-14
bitstamp,2020-08-14T11:41:32.272Z,ethusd,426.77,2.71483268,2020-08-14
bitstamp,2020-08-14T11:42:01.925Z,ethusd,426.78,3,2020-08-14
bitstamp,2020-08-14T11:42:02.374Z,ethusd,426.84,3.31683355,2020-08-14
bitstamp,2020-08-14T11:42:05.006Z,ethusd,426.84,2.68316645,2020-08-14
bitstamp,2020-08-14T11:42:05.254Z,ethusd,426.87,4.19983956,2020-08-14
bitstamp,2020-08-14T11:42:05.350Z,ethusd,426.87,1.80016044,2020-08-14
bitstamp,2020-08-14T11:42:05.723Z,ethusd,426.89,6,2020-08-14
bitstamp,2020-08-14T11:42:07.466Z,ethusd,426.91,0.479,2020-08-14
bitstamp,2020-08-14T11:42:07.466Z,ethusd,426.91,7.64601122,2020-08-14
bitstamp,2020-08-14T11:42:08.067Z,ethusd,426.76,2.324,2020-08-14
bitstamp,2020-08-14T11:43:17.529Z,ethusd,426.73,0.23731,2020-08-14
bitstamp,2020-08-14T11:43:17.529Z,ethusd,426.73,23.79945924,2020-08-14
bitstamp,2020-08-14T11:43:41.545Z,ethusd,426.35,0.381,2020-08-14
bitstamp,2020-08-14T11:43:43.214Z,ethusd,426.37,3,2020-08-14
bitstamp,2020-08-14T11:44:35.777Z,ethusd,426.45,0.3,2020-08-14
bitstamp,2020-08-14T11:44:53.337Z,ethusd,426.58,0.227,2020-08-14
bitstamp,2020-08-14T11:44:53.337Z,ethusd,426.58,0.3097241,2020-08-14
bitstamp,2020-08-14T11:44:53.337Z,ethusd,426.58,0.8022759,2020-08-14
bitstamp,2020-08-14T11:45:16.826Z,ethusd,426.69,0.327,2020-08-14
bitstamp,2020-08-14T11:45:37.549Z,ethusd,426.91,0.276,2020-08-14
bitstamp,2020-08-14T11:45:37.549Z,ethusd,426.99,2.56158145,2020-08-14
bitstamp,2020-08-14T11:45:58.309Z,ethusd,426.99,8.03392031,2020-08-14
bitstamp,2020-08-14T11:45:58.349Z,ethusd,427.02,0.233,2020-08-14
bitstamp,2020-08-14T11:45:58.349Z,ethusd,427.02,11.45219607,2020-08-14
bitstamp,2020-08-14T11:45:58.497Z,ethusd,427.03,8.37205516,2020-08-14
bitstamp,2020-08-14T11:46:12.224Z,ethusd,426.76,7.05775395,2020-08-14
bitstamp,2020-08-14T11:46:32.480Z,ethusd,427.13,0.247,2020-08-14
bitstamp,2020-08-14T11:46:47.392Z,ethusd,427.18,1.5,2020-08-14
bitstamp,2020-08-14T11:46:47.392Z,ethusd,427.18,2.984411,2020-08-14
bitstamp,2020-08-14T11:47:04.076Z,ethusd,427.24,0.321,2020-08-14
bitstamp,2020-08-14T11:47:05.910Z,ethusd,427.35,0.284,2020-08-14
bitstamp,2020-08-14T11:47:11.219Z,ethusd,427.48,1.53769616,2020-08-14
bitstamp,2020-08-14T11:47:36.159Z,ethusd,427.28,6,2020-08-14
bitstamp,2020-08-14T11:47:51.153Z,ethusd,427.38,0.24406,2020-08-14
bitstamp,2020-08-14T11:47:51.153Z,ethusd,427.38,0.86094,2020-08-14
bitstamp,2020-08-14T11:47:59.337Z,ethusd,427.37,5,2020-08-14
bitstamp,2020-08-14T11:47:59.873Z,ethusd,427.43,2.572,2020-08-14
bitstamp,2020-08-14T11:48:01.340Z,ethusd,427.43,4e-06,2020-08-14
bitstamp,2020-08-14T11:48:57.106Z,ethusd,427.45,0.658,2020-08-14
bitstamp,2020-08-14T11:48:57.301Z,ethusd,427.44,4.615,2020-08-14
bitstamp,2020-08-14T11:48:57.328Z,ethusd,427.45,11.685,2020-08-14
bitstamp,2020-08-14T11:48:58.318Z,ethusd,427.47,4.14621405,2020-08-14
bitstamp,2020-08-14T11:49:07.481Z,ethusd,427.14,5.15848449,2020-08-14
bitstamp,2020-08-14T11:49:23.542Z,ethusd,427.51,0.229,2020-08-14
bitstamp,2020-08-14T11:49:23.542Z,ethusd,427.62,0.188,2020-08-14
bitstamp,2020-08-14T11:49:23.772Z,ethusd,427.73,0.215,2020-08-14
bitstamp,2020-08-14T11:49:23.772Z,ethusd,427.79,1.785,2020-08-14
bitstamp,2020-08-14T11:49:47.836Z,ethusd,427.66,0.24802642,2020-08-14
bitstamp,2020-08-14T11:49:47.836Z,ethusd,427.53,0.00799922,2020-08-14
bitstamp,2020-08-14T11:50:03.260Z,ethusd,427.84,0.225,2020-08-14
bitstamp,2020-08-14T11:50:04.303Z,ethusd,427.99,7.5,2020-08-14
bitstamp,2020-08-14T11:50:04.303Z,ethusd,427.85,5.3558,2020-08-14
bitstamp,2020-08-14T11:50:06.601Z,ethusd,428.05,7.5,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.21,23.215,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.23,11.678,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.23,0.2,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.26,10.7097446,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.29,10.302042,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.39,5,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.42,2,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.43,11.31105,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.44,4.67060554,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.45,17.52,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.46,5,2020-08-14
bitstamp,2020-08-14T11:50:07.116Z,ethusd,428.47,6.74,2020-08-14
