s,date,open,high,low,close,log_ret,diff_date
etcusd,2020-12-28,5.815,6.18,5.7597,5.923,0.0190904042018596,1
etcusd,2020-12-29,5.923,6.027,5.4553,5.71986,-0.0348987477271277,1
etcusd,2020-12-30,5.72153,5.859,5.57707364,5.687,-0.00576146124303773,1
etcusd,2020-12-31,5.689,5.813,5.5492,5.664,-0.00405251193324412,1
etcusd,2021-01-01,5.664,5.868,5.602,5.696,0.00563381771825606,1
etcusd,2021-01-02,5.696,5.96,5.5625,5.778,0.0142934279343689,1
etcusd,2021-01-03,5.781,6.75,5.75685,6.5501,0.125422714662147,1
etcusd,2021-01-04,6.551,7.595,6.15035,7.026,0.0701372371374445,1
etcusd,2021-01-05,7.026,7.395,6.64116,7.1987,0.0242829003207022,1
etcusd,2021-01-06,7.27,7.787,6.96286,7.573,0.0506888359673484,1
etcusd,2021-01-07,7.58,7.787,6.9,7.17043,-0.0546236652124144,1
etcusd,2021-01-08,7.213,7.33,6.64825,6.966,-0.0289244529754618,1
etcusd,2021-01-09,6.965,8.11,6.70271,7.788,0.111542915566144,1
etcusd,2021-01-10,7.789,9.5,7.57322,8.8,0.122167633974208,1
etcusd,2021-01-11,8.804,8.8749,6.15,7.228,-0.196789348754179,1
etcusd,2021-01-12,7.20094,7.73500464,6.8105,7.053,-0.0245093145039399,1
etcusd,2021-01-13,7.053,7.674,6.86,7.599,0.0745636014616058,1
etcusd,2021-01-14,7.599,8.1394,6.88001,7.802,0.0263634513968168,1
etcusd,2021-01-15,7.803,8.04,6.91378,7.52032,-0.0367714208365883,1
etcusd,2021-01-16,7.575,8.1869,7.35132,7.764,0.0318889750588873,1
etcusd,2021-01-17,7.71385,7.978,7.341,7.694,-0.00905686097666053,1
etcusd,2021-01-18,7.694,7.9,7.422,7.703,0.00116905904072534,1
etcusd,2021-01-19,7.694,8.5,7.62463,7.84136528,0.0178030986875233,1
etcusd,2021-01-20,7.809,8.0513,7.3805,7.904,0.00795599838721452,1
etcusd,2021-01-21,7.903,8.1992,7.01002,7.138,-0.101936335377598,1
etcusd,2021-01-22,7.133,7.5339,6.66,7.433,0.0404969206751879,1
etcusd,2021-01-23,7.39415,7.6114,7.18000001,7.42012,-0.0017343161879024,1
etcusd,2021-01-24,7.465,7.828,7.34,7.625,0.0272370929382213,1
etcusd,2021-01-25,7.627,8,7.34568,7.512,-0.0149305805875135,1
etcusd,2021-01-26,7.509,7.6149,7.065,7.42243,-0.01199524507943,1
etcusd,2021-01-27,7.435,7.4621,6.63659,6.878,-0.0761785848164573,1
etcusd,2021-01-28,6.877,8.494,6.764,7.643,0.105462284250673,1
etcusd,2021-01-29,7.652,8.0651,7.37141,7.627,-0.00209561307864548,1
etcusd,2021-01-30,7.63,7.838,7.306,7.565,-0.00816223594178224,1
etcusd,2021-01-31,7.565,7.719,7.168,7.411,-0.0205669642710975,1
etcusd,2021-02-01,7.411,7.7,7.252,7.516,0.014068698581997,1
etcusd,2021-02-02,7.516,7.9258,7.44031,7.783,0.0349077864260323,1
etcusd,2021-02-03,7.74011,8.0146,7.63002,7.924,0.0179542608590534,1
etcusd,2021-02-04,7.924,8.083,7.52355,7.665,-0.0332316165125271,1
etcusd,2021-02-05,7.665,9.07,7.55823,8.515,0.105164801790874,1
etcusd,2021-02-06,8.519,9.13,7.86875,8.796,0.0324677585778631,1
etcusd,2021-02-07,8.795,8.8989,7.833,8.284,-0.0599711291591768,1
etcusd,2021-02-08,8.284,8.767,7.91048,8.697,0.0486521950742901,1
ethusd,2019-04-12,165.59,168.87,158.08,163.19,,0
ethusd,2019-04-13,163.2,167.19,160.74,162.99,-0.00122631691130184,1
ethusd,2019-04-14,165.2,170.77678691,161.13,168,0.0302751301717175,1
ethusd,2019-04-15,167.21,170.52,155.5,159.98,-0.0489151719825831,1
ethusd,2019-04-16,159.91,168.76,159.4,165.37,0.0331365802414292,1
ethusd,2019-04-17,165.41,169.38,163.78,166.54,0.00705013314556822,1
ethusd,2019-04-18,165.789,177.39,165.04,173.23,0.0393846704831763,1
ethusd,2019-04-19,173.34,175.52,168.59,172.669,-0.00324372427726919,1
ethusd,2019-04-20,174.61,179.17,169.87,172.86,0.0011055513109119,1
ethusd,2019-04-21,172.89,175.11,164.82,168.59,-0.0250122864967823,1
ethusd,2019-04-22,168.69,174.34,166.89846938,170.57,0.0116760378250716,1
ethusd,2019-04-23,170.58,178.41933802,167.78,169.22,-0.00794612615642669,1
ethusd,2019-04-24,169.15,171.6,159.24,164.71,-0.0270132917017704,1
ethusd,2019-04-25,164.71,167.36,146,154.65,-0.0630218526635058,1
ethusd,2019-04-26,154.7,163.01,148.26,153.41,-0.00805042327439669,1
ethusd,2019-04-27,157.93,183,152.5,159.31,0.0377379137281215,1
ethusd,2019-04-28,162.73,166.42,152.16,157.9,-0.00889006832320704,1
ethusd,2019-04-29,157.86,164.5,148.1,155.1,-0.0178918510791033,1
ethusd,2019-04-30,162.35,171.79,152.32,161.89,0.0428470220709214,1
ethusd,2019-05-01,161.89,173.09,156.52,167.67459112,0.0351080512025011,1
ethusd,2019-05-02,167.67459112,170.6,155.2,158.52,-0.0561443751336812,1
ethusd,2019-05-03,169.25,181.21,157.61,164.74,0.0384877051908685,1
ethusd,2019-05-04,164.82,178.83,157.75,163.66,-0.00657736841386707,1
ethusd,2019-05-05,163.54,172.98,155.47,163.02,-0.00391821243292425,1
ethusd,2019-05-06,161.26,187.24,157.55,171.21,0.0490179805504149,1
ethusd,2019-05-07,172.98,191.83,165.02,166.51,-0.0278355055397011,1
ethusd,2019-05-08,168.96,179.29,162,170.85,0.0257306108842755,1
ethusd,2019-05-09,170.9,180.4,165.23,170.9,0.000292611560244347,1
ethusd,2019-05-10,170.922,178.16,167.41,172.84,0.0112877209421872,1
ethusd,2019-05-11,172.92,207,172.04,192,0.105129060964049,1
ethusd,2019-05-12,190.2,204.32,181,188.23,-0.019830752691695,1
ethusd,2019-05-13,188.198,209.85,185.32,195.84,0.0396333799878747,1
ethusd,2019-05-14,196.022,221,194.01,217.71,0.105865902634194,1
ethusd,2019-05-15,216.4,250.8,208.46,249,0.134288994506552,1
ethusd,2019-05-16,249,281.77,241.28,264.34,0.0597832568649529,1
ethusd,2019-05-17,264.34,269.55,214,244.2,-0.0792485916530563,1
ethusd,2019-05-18,244.26,250,230.61,233.6,-0.0443773107225323,1
ethusd,2019-05-19,233.57,265,231.1,259.6,0.105531733875863,1
ethusd,2019-05-20,259.55,260.83,237.98,250.5,-0.0356830643050155,1
ethusd,2019-05-21,250.48,264.56,246.06,253.45,0.0117076443934389,1
ethusd,2019-05-22,253.45,261.62,239.59,243.823,-0.038724012698248,1
ethusd,2019-05-23,243.85,248.7,229.7,245.64,0.00742449724108804,1
ethusd,2019-05-24,244.63,256.33,241.46,249.58,0.01591245561851,1
ethusd,2019-05-25,248.84,259.01,246.93000003,250.22,0.00256102580954553,1
ethusd,2019-05-26,250.17,273.52,245.11,268.5,0.0705103830596655,1
ethusd,2019-05-27,268.5,280.5,260,270.7,0.008160282671336,1
ethusd,2019-05-28,270.7,277,263.8,271.15,0.00166097666681421,1
ethusd,2019-05-29,272.06,275,256.56,270.25,-0.00332471676775195,1
ethusd,2019-05-30,269.39,289.42,235.44,254.62,-0.0595752188858184,1
ethusd,2019-05-31,254.59,269.04,245.05,267.889,0.0508004779770238,1
ethusd,2019-06-01,267.983,276.5,260.00000001,264.33,-0.013374393063775,1
ethusd,2019-06-02,264.33,274.75,263.2,269.23,0.0183677103222816,1
ethusd,2019-06-03,269.045,270.62,245.68,250.16988504,-0.0734258056296529,1
ethusd,2019-06-04,250.02,251.88236747,232.2,241.39,-0.0357263444546981,1
ethusd,2019-06-05,241.46,250.41,237.34,245.63,0.0174124558657584,1
ethusd,2019-06-06,245.62,251.66,235.01,248.76,0.0126622375852515,1
ethusd,2019-06-07,248.77,254.57,243.46,248.77,4.01985809955918e-05,1
ethusd,2019-06-08,248.78,251.17,240.37,243.31,-0.0221924243510952,1
ethusd,2019-06-09,243.287,245.71,223,231.01,-0.0518753508374922,1
ethusd,2019-06-10,230.95,248.72,226.99,246.51,0.0649415609831095,1
ethusd,2019-06-11,246.63,249.53,236.49,244.29,-0.00904651646405657,1
ethusd,2019-06-12,244.36,263.81,242.16,261.15,0.066738910735158,1
ethusd,2019-06-13,261.13,264.75,253.43,254.67,-0.0251263654643216,1
ethusd,2019-06-14,254.67,266.29,248.48020031,262.3,0.0295202974548419,1
ethusd,2019-06-15,262.432,273.64,260.111,267.82,0.020826226194592,1
ethusd,2019-06-16,267.88,279.48,263.02,267.73,-0.000336103074772508,1
ethusd,2019-06-17,267.81,276.09,266.4,274,0.0231490963954227,1
ethusd,2019-06-18,273.299,274.76,260.01,264.7,-0.0345309971550147,1
ethusd,2019-06-19,264.68,270.83,263.36,268.14,0.0129121229403596,1
ethusd,2019-06-20,268.16,275,262.74,271.22,0.0114210674863842,1
ethusd,2019-06-21,272,299,271.22,294.35,0.0818392358144712,1
ethusd,2019-06-22,294.68,315.85,289.69,310.79,0.0543479074694194,1
ethusd,2019-06-23,310.78,322,303.59,308.52,-0.00733077187789164,1
ethusd,2019-06-24,308.42,314.6,292.09,311.64,0.0100620043968591,1
ethusd,2019-06-25,311.7,318.99,304.83,316.59,0.015758885888451,1
ethusd,2019-06-26,318.13,366.8,308,339.36,0.0694539294652639,1
ethusd,2019-06-27,332,347.146,273.25,298.6,-0.127956605711282,1
ethusd,2019-06-28,298.35,313.781,288,311.05,0.0408487858559388,1
ethusd,2019-06-29,311.15,325.979,291.12,319.297,0.0261680331627974,1
ethusd,2019-06-30,317.64,324.83,285.77,292.7,-0.0869735104259861,1
ethusd,2019-07-01,292.63,303.9,261.38,294.97,0.00772546255544704,1
ethusd,2019-07-02,295.03,299.03,270.42,291.48,-0.0119022634512057,1
ethusd,2019-07-03,291.47,303.83,285,301.79,0.0347600184565304,1
ethusd,2019-07-04,301.11,304,279.97,282.72,-0.0652744026872254,1
ethusd,2019-07-05,282.993,295.27981785,280,287.331,0.0161778527415724,1
ethusd,2019-07-06,287.32,298.87,285.05,288.29,0.00333205663894382,1
ethusd,2019-07-07,288.29,311,283.87,306.34,0.0607286782845053,1
ethusd,2019-07-08,304.72,315.27,300.78,311.97,0.0182114331038433,1
ethusd,2019-07-09,311.96,318.7,302.69,307.46,-0.0145620318557978,1
ethusd,2019-07-10,307.46,316.5,278.86,289.07,-0.0616761241683533,1
ethusd,2019-07-11,289.23,289.23,261.1,269.01,-0.0719203196840342,1
ethusd,2019-07-12,268.88,279.67,265.91,275.55,0.0240205466971785,1
ethusd,2019-07-13,274.53,276.34,260.69,268.79,-0.024838694753228,1
ethusd,2019-07-14,268.79,270.773,191.91,225.85,-0.174059343475403,1
ethusd,2019-07-15,225.83,235.87,202.27,228.2,0.010351375327362,1
ethusd,2019-07-16,228.2,234.68,190.11,198.88,-0.137520809665574,1
ethusd,2019-07-17,198.92,221,191.6,210.81,0.0582556261098152,1
ethusd,2019-07-18,210.8,230.01,205.61175816,225.73,0.0683823409232702,1
ethusd,2019-07-19,225.75,226.78,212.52,220.73,-0.022399359642366,1
ethusd,2019-07-20,220.84,236.58,219.72713873,228.2,0.0332822022748549,1
ethusd,2019-07-21,228.3,229.85,216.45,225.38,-0.0124345709037719,1
ethusd,2019-07-22,225.49,228.56063432,211.34,217.13,-0.0372916140185227,1
ethusd,2019-07-23,217.13,219.55,208.36,212.48,-0.0216483862176116,1
ethusd,2019-07-24,212.55,218.60724655,200.5,216.31,0.0178646976873412,1
ethusd,2019-07-25,216.65,226.22,215.19,219.14,0.0129982310018369,1
ethusd,2019-07-26,219.14,222.12,212.51,219.35,0.000957832634975824,1
ethusd,2019-07-27,218.81,224.14,202.01,207.3,-0.056501608170489,1
ethusd,2019-07-28,207.3,213.98,197,211.5,0.0200579790445987,1
ethusd,2019-07-29,211.58,215.83,205.51,210.73,-0.00364730527721121,1
ethusd,2019-07-30,210.84,215,203.47,209.58,-0.00547216516232573,1
ethusd,2019-07-31,209.57,219.29,209.2,218.435,0.0413829593945241,1
ethusd,2019-08-01,218.42,219.5,210.07730718,216.84,-0.00732873304918219,1
ethusd,2019-08-02,216.8,222.98,214.31,217.871,0.00474339012862698,1
ethusd,2019-08-03,217.69,225.69,215.5,222.14,0.0194046692182094,1
ethusd,2019-08-04,222.14,224.04,216.9,222.003,-0.00061691844448765,1
ethusd,2019-08-05,222.87,237.31,221.79,233.54,0.0506624733530825,1
ethusd,2019-08-06,233.53,240,222.05,226.28,-0.0315801981726139,1
ethusd,2019-08-07,226.31,231.562,220,226.1,-0.000795791191030827,1
ethusd,2019-08-08,226.11,228.5,213.7,221.39,-0.0210515271477905,1
ethusd,2019-08-09,222,222.42,206.5,210.3,-0.0513907694274794,1
ethusd,2019-08-10,210.52,215.093,198.23,206.511,-0.0181814029611638,1
ethusd,2019-08-11,206.11,217.33,205.63,216.42,0.0468672843960122,1
ethusd,2019-08-12,216.02,217.47,209.27,211.26,-0.0241313617484865,1
ethusd,2019-08-13,211.70999995,214.3,202.8,209.3,-0.00932097294306199,1
ethusd,2019-08-14,208.49,210.08,181.5,187.1,-0.11212539617191,1
ethusd,2019-08-15,187.032,191.47,171,188.03,0.00495829128733932,1
ethusd,2019-08-16,187.98,188.58,178,185.009,-0.016197052023717,1
ethusd,2019-08-17,185.03,187.31902135,181.57,185.685,0.00364721710821703,1
ethusd,2019-08-18,185.67,198.31,183.27,194.514,0.0464524502506699,1
ethusd,2019-08-19,194.32,203.95,192.7,202.233,0.0389163581151463,1
ethusd,2019-08-20,202.64,203.26,194.45,196.6,-0.0282492903046334,1
ethusd,2019-08-21,196.55,197.5,179.53,187.45,-0.0476590645311452,1
ethusd,2019-08-22,187.45,195.48,182.53,190.35,0.0153523396465855,1
ethusd,2019-08-23,190.42,197.6,188.16,193.955,0.0187616905653406,1
ethusd,2019-08-24,194.02,194.78,185.63,190.768,-0.0165681433300708,1
ethusd,2019-08-25,190.754,193.03,182.04,186.54,-0.0224123367650588,1
ethusd,2019-08-26,186.54,194.66,185.51,188.3,0.00939074236438938,1
ethusd,2019-08-27,188.26,189.49,184.33,187.24,-0.00564521923123691,1
ethusd,2019-08-28,187.3,188.62,165.84,173.03,-0.0789262265633129,1
ethusd,2019-08-29,173.03,174.2,163.57,168.82,-0.0246319313129831,1
ethusd,2019-08-30,169.03,170.82,165.3,168.5,-0.00189730876315748,1
ethusd,2019-08-31,168.45,175.43,165.5,171.57,0.018055596802918,1
ethusd,2019-09-01,172.1,173.99,167.61,170.787,-0.00457418054973955,1
ethusd,2019-09-02,170.778,181.93,169.93,178.8,0.0458506966938189,1
ethusd,2019-09-03,178.81,183.29,173.56,178.75,-0.000279681165296847,1
ethusd,2019-09-04,178.79,180.78,172.50000004,175.1,-0.0206309422823109,1
ethusd,2019-09-05,174.7,177.77,168.1,174,-0.00630194007727712,1
ethusd,2019-09-06,174.03,178.65,164.99,169.08,-0.0286833235159398,1
ethusd,2019-09-07,169.11,181.39,168.273,178.08,0.0518609118286455,1
ethusd,2019-09-08,178.41,184.9,175.5,181.56,0.0193532900610302,1
ethusd,2019-09-09,181.18,187.99,175.83,180.518,-0.00575568179564653,1
ethusd,2019-09-10,180.52,184.59,175.84,179.81,-0.00392975794907212,1
ethusd,2019-09-11,179.87,182.90890989,173,178.28,-0.0085453897651912,1
ethusd,2019-09-12,178.31,183.09,176.45,180.621,0.0130455652144105,1
ethusd,2019-09-13,181.05,182.2,177.456,180.95,0.0018198367169859,1
ethusd,2019-09-14,180.96,189.76,179.75,188.217,0.0393748024988395,1
ethusd,2019-09-15,188.14,191.37,185.55665506,189.03,0.004310180113483,1
ethusd,2019-09-16,189.05,200.73829962,188.1903,197.22,0.0424141242821091,1
ethusd,2019-09-17,197.23,215.82,195.67,207.84,0.0524486960181064,1
ethusd,2019-09-18,207.85,218,207.5,210.27,0.0116238662580537,1
ethusd,2019-09-19,210.305,224.79,200.98,220.244,0.0463436034941669,1
ethusd,2019-09-20,220.26,222.82,211.55,218.71,-0.00698937130004894,1
ethusd,2019-09-21,218.01,221.9,213.2,215.05,-0.0168760921447157,1
ethusd,2019-09-22,214.87,216,206.02,211.2,-0.018065007397639,1
ethusd,2019-09-23,211.2,212.21,198.18,201.29,-0.0480588975191659,1
ethusd,2019-09-24,201.21,202.98,150.03,165.81,-0.193904099799659,1
ethusd,2019-09-25,165.72,175.42,161.88,169.96,0.0247205607333296,1
ethusd,2019-09-26,169.96,171.43307033,152.11,165.836,-0.0245637670433513,1
ethusd,2019-09-27,165.92,177.73,161.03,173.79,0.0468483255733828,1
ethusd,2019-09-28,173.83,176.23,167.82,173.49,-0.00172771293840575,1
ethusd,2019-09-29,173.661,175.26,164.12,169.38,-0.0239752493447837,1
ethusd,2019-09-30,169.39,182.5,164.814,180.579,0.0640236436587297,1
ethusd,2019-10-01,180.89,186.56,173.19,175.66,-0.0276180466632111,1
ethusd,2019-10-02,175.806,183.14227438,173.65,180.24,0.0257389876350178,1
ethusd,2019-10-03,180.24,181.66,169.526,174.893,-0.0301149377705806,1
ethusd,2019-10-04,174.893,179.83,170.74,175.624,0.00417098776821322,1
ethusd,2019-10-05,176.29,177.49107926,171.83066924,176.25,0.00355809557075646,1
ethusd,2019-10-06,176.72,177.5,167.08,170.1,-0.0355169422905619,1
ethusd,2019-10-07,170.18,183.45280305,168.61,179.85,0.0557366707398168,1
ethusd,2019-10-08,179.88,185.84,176.88,180.72,0.00482570201811496,1
ethusd,2019-10-09,180.717,196.35548585,178.96,192.62,0.0637704639729704,1
ethusd,2019-10-10,192.61,194.95,186.6566287,191.14,-0.00771319229468472,1
ethusd,2019-10-11,191.18,198,178.91,180.72,-0.0560572716782857,1
ethusd,2019-10-12,180.65,185.1,177.23,179.68,-0.00577138116961474,1
ethusd,2019-10-13,179.65,184.97,178.34,180.99,0.00726429013064713,1
ethusd,2019-10-14,181.12,188,180.42466032,186.72,0.0311683874174658,1
ethusd,2019-10-15,186.7,189,175.96,180.49,-0.0339347939620888,1
ethusd,2019-10-16,181.04,181.8,171.39,174.47,-0.0339225674843466,1
ethusd,2019-10-17,174.452,180.76,172.61,177.16,0.0153004719631869,1
ethusd,2019-10-18,177.1,178.12,167.97079352,172.865,-0.0245423360070959,1
ethusd,2019-10-19,172.815,175.81,169.44,171.79,-0.00623814240954744,1
ethusd,2019-10-20,171.84,177.58,169.11,175.22,0.0197695265998637,1
ethusd,2019-10-21,175.49,179.43,171.45,174.02,-0.0068720921003393,1
ethusd,2019-10-22,174,177.13,170,171.2,-0.0163377714302368,1
ethusd,2019-10-23,171.26,174.05,153,162.35,-0.0530779651587867,1
ethusd,2019-10-24,162.42,164.36,157.79,160.38,-0.0122084991699724,1
ethusd,2019-10-25,160.39,188,160,181.5,0.123709654326023,1
ethusd,2019-10-26,181.53,199.5,173.62,180.03,-0.00813215003537432,1
ethusd,2019-10-27,180.34,189.32,176.22,183.75,0.0204526344234149,1
ethusd,2019-10-28,184.72,190.72,180.22783684,181.72,-0.0111090972017435,1
ethusd,2019-10-29,181.67,193.65,181.26,190.46,0.0469751578746975,1
ethusd,2019-10-30,190.475,192.5,179.28,183.13,-0.0392459156130428,1
ethusd,2019-10-31,183.4,185.7,177.57,182.38,-0.00410386064733781,1
ethusd,2019-11-01,182.16,185.48,177.02,182.85,0.00257372208987067,1
ethusd,2019-11-02,182.86,186.87,181.53,182.869,0.000103904910694167,1
ethusd,2019-11-03,182.92,185.45,178.95,181.54,-0.00729403440760328,1
ethusd,2019-11-04,181.73,190.1,180.32239483,185.71,0.0227103021064806,1
ethusd,2019-11-05,185.719,192.8,181.76,188.88,0.0169255755722957,1
ethusd,2019-11-06,188.65,195.21,187.458,191.13,0.0118419320192489,1
ethusd,2019-11-07,191.61,192.72,184.14,186.68,-0.0235579037148916,1
ethusd,2019-11-08,186.67,188.3,180.5,183.781,-0.0156510897351826,1
ethusd,2019-11-09,183.99829331,185.79,182.21,184.9,0.00607030704664701,1
ethusd,2019-11-10,184.77,192.24,183.3,188.96,0.0217202140559729,1
ethusd,2019-11-11,188.96,190.89,183.47,185.13,-0.0204770714479671,1
ethusd,2019-11-12,184.98,187.71,182.01,186.98,0.0099433782620844,1
ethusd,2019-11-13,187.09,190,185.08,188.11,0.0060252388417598,1
ethusd,2019-11-14,188.07,189.21622572,182.71,184.92,-0.0171035989849046,1
ethusd,2019-11-15,184.55,188.114173,177,180.23,-0.0256894861153109,1
ethusd,2019-11-16,180.22,183.98,178.95,182.37,0.0118037774240271,1
ethusd,2019-11-17,182.37,186.92,179.96,183.82,0.00791942750122258,1
ethusd,2019-11-18,183.82,185.04,173.56,178.178,-0.0311739673047948,1
ethusd,2019-11-19,178.181,178.96,172.38,176.46,-0.00968882883120998,1
ethusd,2019-11-20,175.75,178.18,173.24,174.35,-0.0120294486722986,1
ethusd,2019-11-21,174.35,176.38,155,161.01,-0.0795982982648131,1
ethusd,2019-11-22,161.02,163.4,137.71,149.317,-0.0753949120918531,1
ethusd,2019-11-23,149.55,155,146.057,151.84,0.0167557720966237,1
ethusd,2019-11-24,151.84,153.66,138.53,139.96,-0.0814706673621305,1
ethusd,2019-11-25,139.99,152.71,131.45,145.94,0.0418389108379866,1
ethusd,2019-11-26,145.97,150.85589615,143.37,147.83,0.0128673865755245,1
ethusd,2019-11-27,147.4917999,156.56,140.407,152.62,0.0318882069484885,1
ethusd,2019-11-28,153.27,155.45,149.09,150.72,-0.0125273610334342,1
ethusd,2019-11-29,150.69,158.85,150.23,154.57,0.0252232573361743,1
ethusd,2019-11-30,155.54,156.63,149.6,151.37,-0.0209198973897533,1
ethusd,2019-12-01,151.43,153.55,145.79,150.73,-0.00423701395203609,1
ethusd,2019-12-02,150.94,152.73,146.51081197,148.65,-0.0138956073783311,1
ethusd,2019-12-03,148.83,150.96,145.67,147.33,-0.00891958072484372,1
ethusd,2019-12-04,147.19,155.21,143.11,145.5,-0.0124988821077158,1
ethusd,2019-12-05,145.636,150.19,143.64,148.1,0.0177116346622058,1
ethusd,2019-12-06,148.11,151,145.7,148.45,0.00236047993601569,1
ethusd,2019-12-07,148.82,150.56,146.85,147.14,-0.00886368670565046,1
ethusd,2019-12-08,147.207,152.62,146.11,150.56122398,0.0229852908163786,1
ethusd,2019-12-09,150.44672815,152.04,146.56,147.38,-0.0213555199816438,1
ethusd,2019-12-10,147.4,148.98,143.73,145.56,-0.0124259125948941,1
ethusd,2019-12-11,145.54,146.94,141.93,143.39,-0.0150201820170113,1
ethusd,2019-12-12,143.41,147.17,139.1,144.69,0.00902533202204244,1
ethusd,2019-12-13,144.808,146,142.74,144.77,0.000552753416962052,1
ethusd,2019-12-14,144.8,145.76,141.02,141.73,-0.0212224369871383,1
ethusd,2019-12-15,141.79,144.83,139.79,142.46,0.00513741937139392,1
ethusd,2019-12-16,142.442,143.39429585,127.93,132.73,-0.070744268912097,1
ethusd,2019-12-17,133.31793566,133.47,119.11,121.88,-0.0852800355206026,1
ethusd,2019-12-18,121.89,135.13,116,132.78,0.0856566691735051,1
ethusd,2019-12-19,132.89,134.82,125.6,128.1,-0.0358824143883248,1
ethusd,2019-12-20,128.1,129.97,125.71,128.19,0.000702329421354735,1
ethusd,2019-12-21,128.36,129.01,126.42485045,126.99,-0.00940519512310124,1
ethusd,2019-12-22,127,133.61,126.7736559,132.02937126,0.0389160641793061,1
ethusd,2019-12-23,132.12,135.96,125.95,127.8,-0.0325578654368136,1
ethusd,2019-12-24,127.75,129.9,126.5,127.75,-0.000391312859620564,1
ethusd,2019-12-25,127.67,128.11016221,123.02,125.09,-0.0210417508571638,1
ethusd,2019-12-26,125.39,132.9,124.06,125.58,0.00390952745931331,1
ethusd,2019-12-27,125.63,127.46,121.82,126.23,0.00516263407880691,1
ethusd,2019-12-28,126.28,130.28,125.74,128.11,0.0147836301035721,1
ethusd,2019-12-29,128.49,138.63,127.22,134.36,0.0476334948757496,1
ethusd,2019-12-30,134.31,136.58,129.79,131.603,-0.0207329497601245,1
ethusd,2019-12-31,131.08,133.95,127.6,129.16,-0.0187378690938931,1
ethusd,2020-01-01,129.215,133.24,128.12,130.77,0.0123881090283367,1
ethusd,2020-01-02,130.72,130.92,125.67,127.19,-0.0277580234550179,1
ethusd,2020-01-03,127.19,135.81,125.52,134.17,0.0534256211389871,1
ethusd,2020-01-04,134.17,136.35,132.3,134.2,0.000223571935201038,1
ethusd,2020-01-05,134.2019511,138.97,134.12,135.37,0.00868054566011351,1
ethusd,2020-01-06,135.55,144.51,134.78,144.15,0.0628426538867163,1
ethusd,2020-01-07,144.132,145.31,138.76,142.8,-0.00940937417892714,1
ethusd,2020-01-08,142.95,148,136.42,140.72,-0.0146729494761813,1
ethusd,2020-01-09,140.724,141.51015239,135.12,137.769,-0.0211937308734065,1
ethusd,2020-01-10,137.73,145.81,135.18,144.847,0.0500996433645579,1
ethusd,2020-01-11,144.83,148.05,142,142.38,-0.0171784732447269,1
ethusd,2020-01-12,142.51,146.625,141.54,146.53940234,0.0287948105709073,1
ethusd,2020-01-13,146.56,147.59,142.1,143.46,-0.0212380995483461,1
ethusd,2020-01-14,143.54603422,170.86,143.45,165.76,0.14448470837283,1
ethusd,2020-01-15,165.74,172.18,159,166.3076731,0.0032985661715799,1
ethusd,2020-01-16,166.11,167.43,158.12734294,164.09186818,-0.0134130824269024,1
ethusd,2020-01-17,164.219,174.52,161.08683014,169.22,0.0307732006805593,1
ethusd,2020-01-18,169.19,179.551,164.78,174.10771605,0.0284745219395849,1
ethusd,2020-01-19,174.05,178,161.21,166.75,-0.0431784806402067,1
ethusd,2020-01-20,166.73415619,169.36553959,160.9,166.68,-0.000419878241480391,1
ethusd,2020-01-21,166.901,170.275,164.28,169.438,0.0164112716408897,1
ethusd,2020-01-22,169.449,171.5,165.64,167.68,-0.0104296770624651,1
ethusd,2020-01-23,168.078,168.259,158.44,162.79717713,-0.0295522872108828,1
ethusd,2020-01-24,162.856,164.42,154.48,162.3,-0.00305863940124903,1
ethusd,2020-01-25,162.69,162.73482725,157.4,160.12,-0.0135229403961727,1
ethusd,2020-01-26,160.38749904,169.39430101,159.09,167.92331066,0.0475838568916042,1
ethusd,2020-01-27,168.16,172.12482437,164.77,170.0257804,0.0124426839484398,1
ethusd,2020-01-28,170.04480282,177.01,169.73,175.99,0.0344771002777029,1
ethusd,2020-01-29,175.633,178.78,173.13,173.45,-0.014537801826361,1
ethusd,2020-01-30,173.41,186.969,170,184.72381145,0.0629724250793685,1
ethusd,2020-01-31,184.49,185.80121818,174.77,179.97716845,-0.026031797594481,1
ethusd,2020-02-01,179.72,184.47,179,183.67882983,0.0203587415112208,1
ethusd,2020-02-02,184.07,194,178.98,188.69,0.0269167143877557,1
ethusd,2020-02-03,188.85,195.81,186.25,189.42,0.00386131499833253,1
ethusd,2020-02-04,190.19,191.76,181.93,188.24,-0.00624902737884808,1
ethusd,2020-02-05,189.06,207.99,186.89,203.71594211,0.0790088384415192,1
ethusd,2020-02-06,203.78,216.49,200.47,213.19265249,0.0454696458447053,1
ethusd,2020-02-07,212.5957428,224.78,212.5957428,223.22,0.0459616035222374,1
ethusd,2020-02-08,223.03,228.4,212.77410942,223.16772385,-0.000234218583737556,1
ethusd,2020-02-09,222.64,230.98,222.55,228.654,0.0242863302936571,1
ethusd,2020-02-10,228.8,229.84,213.37,222.85,-0.0257110445449236,1
ethusd,2020-02-11,222.99353858,239.92,217.82,237.98,0.0656877371344425,1
ethusd,2020-02-12,237.02,276.15,236.697,265.49,0.109390538662223,1
ethusd,2020-02-13,265.54,278.31,253.75,268.368,0.0107819977631688,1
ethusd,2020-02-14,268.369,287.98,259.67,285.44498531,0.0616901416384656,1
ethusd,2020-02-15,285.95,290,261,264.96,-0.0744704433939699,1
